# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 60.0000
# N_primaries = 30000000
# N_with_signal = 288943
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,25
1.5,52
2.5,60
3.5,53
4.5,59
5.5,133
6.5,129
7.5,164
8.5,157
9.5,156
10.5,149
11.5,324
12.5,87
13.5,115
14.5,81
15.5,86
16.5,77
17.5,87
18.5,136
19.5,145
20.5,156
21.5,173
22.5,162
23.5,167
24.5,724
25.5,2383
26.5,1077
27.5,3800
28.5,173
29.5,20584
30.5,139
31.5,17238
32.5,86
33.5,87
34.5,73
35.5,58
36.5,91
37.5,116
38.5,68
39.5,82
40.5,71
41.5,71
42.5,78
43.5,85
44.5,91
45.5,57
46.5,89
47.5,123
48.5,295
49.5,566
50.5,619
51.5,574
52.5,553
53.5,537
54.5,556
55.5,737
56.5,759
57.5,892
58.5,901
59.5,80350
60.5,151227
