# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 2614.0000
# N_primaries = 30000000
# N_with_signal = 35082
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,16
1.5,24
2.5,21
3.5,29
4.5,20
5.5,33
6.5,31
7.5,19
8.5,26
9.5,23
10.5,26
11.5,16
12.5,23
13.5,30
14.5,17
15.5,25
16.5,25
17.5,26
18.5,23
19.5,20
20.5,19
21.5,32
22.5,21
23.5,19
24.5,14
25.5,20
26.5,24
27.5,22
28.5,22
29.5,28
30.5,21
31.5,22
32.5,16
33.5,27
34.5,17
35.5,19
36.5,15
37.5,14
38.5,20
39.5,20
40.5,21
41.5,16
42.5,19
43.5,18
44.5,24
45.5,13
46.5,28
47.5,31
48.5,16
49.5,24
50.5,24
51.5,32
52.5,23
53.5,19
54.5,23
55.5,20
56.5,22
57.5,17
58.5,23
59.5,25
60.5,21
61.5,28
62.5,21
63.5,19
64.5,19
65.5,16
66.5,30
67.5,16
68.5,17
69.5,19
70.5,18
71.5,21
72.5,19
73.5,15
74.5,14
75.5,14
76.5,14
77.5,16
78.5,16
79.5,11
80.5,25
81.5,24
82.5,17
83.5,20
84.5,19
85.5,15
86.5,15
87.5,26
88.5,13
89.5,20
90.5,15
91.5,13
92.5,12
93.5,23
94.5,24
95.5,13
96.5,15
97.5,19
98.5,20
99.5,20
100.5,21
101.5,16
102.5,18
103.5,19
104.5,21
105.5,15
106.5,12
107.5,17
108.5,25
109.5,12
110.5,20
111.5,23
112.5,20
113.5,8
114.5,20
115.5,19
116.5,13
117.5,12
118.5,17
119.5,18
120.5,13
121.5,18
122.5,17
123.5,15
124.5,14
125.5,21
126.5,16
127.5,18
128.5,18
129.5,15
130.5,15
131.5,10
132.5,15
133.5,16
134.5,17
135.5,25
136.5,20
137.5,21
138.5,16
139.5,12
140.5,10
141.5,20
142.5,13
143.5,17
144.5,11
145.5,24
146.5,20
147.5,15
148.5,16
149.5,12
150.5,11
151.5,17
152.5,22
153.5,11
154.5,12
155.5,19
156.5,20
157.5,16
158.5,12
159.5,15
160.5,19
161.5,17
162.5,23
163.5,16
164.5,26
165.5,23
166.5,15
167.5,13
168.5,19
169.5,23
170.5,8
171.5,16
172.5,11
173.5,12
174.5,15
175.5,7
176.5,14
177.5,25
178.5,11
179.5,13
180.5,16
181.5,14
182.5,18
183.5,21
184.5,12
185.5,19
186.5,29
187.5,13
188.5,16
189.5,7
190.5,15
191.5,14
192.5,9
193.5,18
194.5,10
195.5,17
196.5,20
197.5,18
198.5,15
199.5,13
200.5,19
201.5,11
202.5,7
203.5,17
204.5,15
205.5,12
206.5,15
207.5,13
208.5,21
209.5,10
210.5,21
211.5,19
212.5,14
213.5,18
214.5,13
215.5,12
216.5,8
217.5,12
218.5,22
219.5,10
220.5,14
221.5,20
222.5,20
223.5,11
224.5,17
225.5,11
226.5,20
227.5,11
228.5,12
229.5,9
230.5,11
231.5,16
232.5,17
233.5,16
234.5,15
235.5,13
236.5,21
237.5,17
238.5,14
239.5,19
240.5,28
241.5,17
242.5,20
243.5,13
244.5,15
245.5,22
