# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 50.0000
# N_primaries = 30000000
# N_with_signal = 289381
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,21
1.5,55
2.5,58
3.5,61
4.5,63
5.5,142
6.5,174
7.5,191
8.5,162
9.5,127
10.5,145
11.5,469
12.5,222
13.5,313
14.5,1062
15.5,3176
16.5,1358
17.5,4746
18.5,286
19.5,24566
20.5,201
21.5,21390
22.5,108
23.5,86
24.5,70
25.5,49
26.5,73
27.5,57
28.5,57
29.5,45
30.5,58
31.5,59
32.5,41
33.5,75
34.5,59
35.5,74
36.5,74
37.5,92
38.5,113
39.5,132
40.5,111
41.5,261
42.5,649
43.5,815
44.5,777
45.5,944
46.5,903
47.5,984
48.5,1132
49.5,80844
50.5,141651
