# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 3000.0000
# N_primaries = 30000000
# N_with_signal = 34434
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,18
1.5,29
2.5,18
3.5,15
4.5,26
5.5,22
6.5,25
7.5,21
8.5,22
9.5,23
10.5,28
11.5,25
12.5,15
13.5,26
14.5,30
15.5,21
16.5,11
17.5,20
18.5,19
19.5,16
20.5,13
21.5,16
22.5,26
23.5,18
24.5,13
25.5,14
26.5,23
27.5,21
28.5,23
29.5,24
30.5,20
31.5,23
32.5,26
33.5,15
34.5,30
35.5,11
36.5,14
37.5,14
38.5,15
39.5,21
40.5,9
41.5,15
42.5,21
43.5,19
44.5,20
45.5,23
46.5,20
47.5,20
48.5,13
49.5,16
50.5,22
51.5,16
52.5,15
53.5,7
54.5,26
55.5,15
56.5,12
57.5,27
58.5,18
59.5,15
60.5,18
61.5,16
62.5,13
63.5,16
64.5,19
65.5,13
66.5,19
67.5,13
68.5,11
69.5,17
70.5,17
71.5,17
72.5,20
73.5,15
74.5,14
75.5,19
76.5,9
77.5,10
78.5,18
79.5,16
80.5,31
81.5,14
82.5,8
83.5,8
84.5,23
85.5,10
86.5,15
87.5,10
88.5,20
89.5,17
90.5,10
91.5,20
92.5,7
93.5,16
94.5,6
95.5,19
96.5,21
97.5,12
98.5,17
99.5,11
100.5,15
101.5,19
102.5,12
103.5,19
104.5,7
105.5,19
106.5,12
107.5,15
108.5,20
109.5,16
110.5,18
111.5,17
112.5,17
113.5,19
114.5,26
115.5,11
116.5,15
117.5,17
118.5,14
119.5,11
120.5,16
121.5,15
122.5,15
123.5,13
124.5,16
125.5,16
126.5,14
127.5,18
128.5,14
129.5,16
130.5,19
131.5,11
132.5,11
133.5,13
134.5,21
135.5,17
136.5,20
137.5,17
138.5,15
139.5,13
140.5,15
141.5,17
142.5,16
143.5,9
144.5,9
145.5,12
146.5,14
147.5,12
148.5,15
149.5,7
150.5,18
151.5,13
152.5,15
153.5,20
154.5,18
155.5,21
156.5,18
157.5,19
158.5,13
159.5,13
160.5,18
161.5,19
162.5,17
163.5,8
164.5,8
165.5,18
166.5,16
167.5,17
168.5,12
169.5,12
170.5,13
171.5,17
172.5,18
173.5,12
174.5,13
175.5,15
176.5,18
177.5,10
178.5,19
179.5,16
180.5,16
181.5,21
182.5,8
183.5,12
184.5,6
185.5,9
186.5,13
187.5,13
188.5,12
189.5,11
190.5,13
191.5,11
192.5,16
193.5,11
194.5,7
195.5,10
196.5,12
197.5,19
198.5,7
199.5,12
200.5,18
201.5,17
202.5,11
203.5,16
204.5,15
205.5,13
206.5,17
