# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 150.0000
# N_primaries = 30000000
# N_with_signal = 227794
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,134
1.5,207
2.5,182
3.5,194
4.5,215
5.5,237
6.5,257
7.5,212
8.5,232
9.5,223
10.5,214
11.5,217
12.5,196
13.5,200
14.5,202
15.5,181
16.5,168
17.5,191
18.5,188
19.5,168
20.5,194
21.5,172
22.5,164
23.5,165
24.5,145
25.5,160
26.5,167
27.5,168
28.5,171
29.5,156
30.5,145
31.5,155
32.5,176
33.5,180
34.5,138
35.5,159
36.5,198
37.5,175
38.5,183
39.5,182
40.5,174
41.5,180
42.5,178
43.5,173
44.5,170
45.5,221
46.5,204
47.5,208
48.5,176
49.5,205
50.5,208
51.5,215
52.5,206
53.5,177
54.5,187
55.5,153
56.5,92
57.5,78
58.5,61
59.5,68
60.5,48
61.5,51
62.5,44
63.5,35
64.5,41
65.5,64
66.5,34
67.5,36
68.5,37
69.5,41
70.5,39
71.5,31
72.5,44
73.5,33
74.5,43
75.5,42
76.5,29
77.5,33
78.5,42
79.5,33
80.5,44
81.5,26
82.5,27
83.5,20
84.5,37
85.5,34
86.5,30
87.5,27
88.5,43
89.5,31
90.5,38
91.5,40
92.5,48
93.5,40
94.5,79
95.5,137
96.5,162
97.5,179
98.5,183
99.5,144
100.5,147
101.5,161
102.5,177
103.5,162
104.5,121
105.5,127
106.5,131
107.5,130
108.5,130
109.5,127
110.5,139
111.5,136
112.5,124
113.5,141
114.5,198
115.5,436
116.5,321
117.5,943
118.5,124
119.5,4306
120.5,132
121.5,3309
122.5,116
123.5,116
124.5,124
125.5,119
126.5,113
127.5,125
128.5,116
129.5,127
130.5,129
131.5,110
132.5,144
133.5,122
134.5,128
135.5,145
136.5,154
137.5,142
138.5,150
139.5,131
140.5,155
141.5,133
142.5,162
143.5,166
144.5,161
145.5,174
146.5,167
147.5,171
148.5,181
149.5,42226
150.5,157191
