# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 600.0000
# N_primaries = 30000000
# N_with_signal = 64300
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,72
1.5,102
2.5,105
3.5,105
4.5,110
5.5,120
6.5,136
7.5,148
8.5,124
9.5,124
10.5,118
11.5,139
12.5,146
13.5,121
14.5,148
15.5,148
16.5,132
17.5,123
18.5,117
19.5,148
20.5,111
21.5,133
22.5,113
23.5,114
24.5,113
25.5,102
26.5,133
27.5,125
28.5,116
29.5,121
30.5,125
31.5,118
32.5,114
33.5,134
34.5,125
35.5,112
36.5,139
37.5,134
38.5,128
39.5,143
40.5,116
41.5,133
42.5,100
43.5,139
44.5,131
45.5,137
46.5,98
47.5,119
48.5,116
49.5,122
50.5,126
51.5,123
52.5,110
53.5,128
54.5,126
55.5,110
56.5,113
57.5,132
58.5,115
59.5,130
60.5,130
61.5,113
62.5,110
63.5,118
64.5,118
65.5,112
66.5,107
67.5,149
68.5,107
69.5,120
70.5,130
71.5,116
72.5,126
73.5,114
74.5,138
75.5,113
76.5,110
77.5,136
78.5,118
79.5,111
80.5,96
81.5,110
82.5,103
83.5,112
84.5,114
85.5,128
86.5,120
87.5,100
88.5,112
89.5,118
90.5,118
91.5,116
92.5,120
93.5,118
94.5,117
95.5,95
96.5,121
97.5,119
98.5,115
99.5,127
100.5,133
101.5,124
102.5,133
103.5,113
104.5,117
105.5,109
106.5,103
107.5,118
108.5,110
109.5,125
110.5,112
111.5,104
112.5,103
113.5,92
114.5,107
115.5,104
116.5,107
117.5,85
118.5,122
119.5,124
120.5,115
121.5,115
122.5,117
123.5,110
124.5,124
125.5,95
126.5,98
127.5,104
128.5,130
129.5,127
130.5,114
131.5,123
132.5,102
133.5,101
134.5,95
135.5,90
136.5,113
137.5,110
138.5,100
139.5,106
140.5,100
141.5,102
142.5,109
143.5,115
144.5,103
145.5,106
146.5,99
147.5,101
148.5,97
149.5,102
150.5,104
151.5,119
152.5,90
153.5,89
154.5,96
155.5,113
156.5,91
157.5,98
158.5,124
159.5,91
160.5,122
161.5,111
162.5,94
163.5,85
164.5,114
165.5,117
166.5,101
167.5,76
168.5,101
169.5,103
170.5,111
171.5,95
