# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 80.0000
# N_primaries = 30000000
# N_with_signal = 283847
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,30
1.5,60
2.5,62
3.5,50
4.5,80
5.5,107
6.5,123
7.5,107
8.5,126
9.5,128
10.5,121
11.5,215
12.5,128
13.5,172
14.5,139
15.5,163
16.5,160
17.5,147
18.5,158
19.5,99
20.5,61
21.5,51
22.5,37
23.5,43
24.5,27
25.5,29
26.5,42
27.5,38
28.5,48
29.5,47
30.5,53
31.5,67
32.5,96
33.5,86
34.5,105
35.5,89
36.5,111
37.5,95
38.5,117
39.5,93
40.5,104
41.5,92
42.5,75
43.5,103
44.5,431
45.5,1361
46.5,653
47.5,2569
48.5,109
49.5,13583
50.5,88
51.5,10928
52.5,75
53.5,71
54.5,55
55.5,77
56.5,71
57.5,60
58.5,74
59.5,86
60.5,154
61.5,328
62.5,412
63.5,374
64.5,398
65.5,424
66.5,354
67.5,357
68.5,369
69.5,365
70.5,372
71.5,428
72.5,390
73.5,431
74.5,432
75.5,509
76.5,553
77.5,667
78.5,614
79.5,103260
80.5,138281
