# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 2200.0000
# N_primaries = 30000000
# N_with_signal = 36587
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,19
1.5,15
2.5,30
3.5,25
4.5,34
5.5,29
6.5,27
7.5,35
8.5,30
9.5,23
10.5,30
11.5,25
12.5,25
13.5,33
14.5,18
15.5,18
16.5,27
17.5,34
18.5,19
19.5,25
20.5,25
21.5,21
22.5,24
23.5,27
24.5,24
25.5,24
26.5,26
27.5,28
28.5,25
29.5,21
30.5,28
31.5,21
32.5,27
33.5,19
34.5,26
35.5,23
36.5,20
37.5,21
38.5,22
39.5,19
40.5,34
41.5,23
42.5,25
43.5,25
44.5,19
45.5,23
46.5,14
47.5,27
48.5,25
49.5,23
50.5,30
51.5,27
52.5,24
53.5,29
54.5,20
55.5,24
56.5,19
57.5,15
58.5,24
59.5,30
60.5,23
61.5,28
62.5,20
63.5,27
64.5,16
65.5,25
66.5,16
67.5,22
68.5,18
69.5,17
70.5,20
71.5,25
72.5,17
73.5,25
74.5,22
75.5,21
76.5,17
77.5,21
78.5,25
79.5,28
80.5,24
81.5,26
82.5,31
83.5,25
84.5,17
85.5,16
86.5,20
87.5,15
88.5,24
89.5,18
90.5,19
91.5,18
92.5,23
93.5,22
94.5,16
95.5,22
96.5,24
97.5,22
98.5,21
99.5,25
100.5,26
101.5,18
102.5,27
103.5,10
104.5,25
105.5,29
106.5,21
107.5,24
108.5,29
109.5,18
110.5,19
111.5,24
112.5,16
113.5,30
114.5,25
115.5,25
116.5,25
117.5,23
118.5,26
119.5,24
120.5,14
121.5,21
122.5,16
123.5,19
124.5,24
125.5,29
126.5,16
127.5,18
128.5,24
129.5,20
130.5,16
131.5,19
132.5,21
133.5,17
134.5,21
135.5,25
136.5,22
137.5,20
138.5,30
139.5,26
140.5,27
141.5,16
142.5,15
143.5,21
144.5,18
145.5,19
146.5,22
147.5,13
148.5,16
149.5,15
150.5,22
151.5,19
152.5,19
153.5,18
154.5,20
155.5,16
156.5,15
157.5,18
158.5,23
159.5,15
160.5,17
161.5,19
162.5,22
163.5,11
164.5,19
165.5,15
166.5,15
167.5,22
168.5,19
169.5,21
170.5,28
171.5,19
172.5,20
173.5,20
174.5,22
175.5,21
176.5,25
177.5,23
178.5,20
179.5,16
180.5,23
181.5,18
182.5,15
183.5,16
184.5,23
185.5,18
186.5,21
187.5,17
188.5,11
189.5,14
190.5,16
191.5,19
192.5,26
193.5,22
194.5,22
195.5,17
