# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 100.0000
# N_primaries = 30000000
# N_with_signal = 270928
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,43
1.5,84
2.5,70
3.5,74
4.5,83
5.5,136
6.5,131
7.5,116
8.5,121
9.5,118
10.5,103
11.5,156
12.5,111
13.5,124
14.5,115
15.5,131
16.5,103
17.5,148
18.5,142
19.5,126
20.5,134
21.5,144
22.5,136
23.5,151
24.5,168
25.5,165
26.5,140
27.5,148
28.5,107
29.5,63
30.5,48
31.5,43
32.5,34
33.5,49
34.5,36
35.5,34
36.5,49
37.5,61
38.5,46
39.5,55
40.5,56
41.5,52
42.5,60
43.5,54
44.5,83
45.5,91
46.5,55
47.5,69
48.5,71
49.5,58
50.5,56
51.5,49
52.5,56
53.5,49
54.5,45
55.5,41
56.5,49
57.5,39
58.5,55
59.5,48
60.5,61
61.5,64
62.5,55
63.5,56
64.5,265
65.5,870
66.5,484
67.5,1803
68.5,74
69.5,9124
70.5,114
71.5,7419
72.5,241
73.5,281
74.5,316
75.5,275
76.5,272
77.5,277
78.5,260
79.5,262
80.5,256
81.5,250
82.5,251
83.5,224
84.5,269
85.5,228
86.5,250
87.5,279
88.5,239
89.5,282
90.5,272
91.5,298
92.5,295
93.5,329
94.5,353
95.5,397
96.5,421
97.5,447
98.5,430
99.5,38922
100.5,198481
