# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 2000.0000
# N_primaries = 30000000
# N_with_signal = 37722
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,23
1.5,21
2.5,30
3.5,23
4.5,24
5.5,31
6.5,45
7.5,31
8.5,33
9.5,19
10.5,32
11.5,44
12.5,34
13.5,24
14.5,24
15.5,36
16.5,33
17.5,33
18.5,36
19.5,23
20.5,29
21.5,28
22.5,25
23.5,27
24.5,31
25.5,28
26.5,27
27.5,26
28.5,28
29.5,24
30.5,34
31.5,23
32.5,30
33.5,25
34.5,28
35.5,32
36.5,30
37.5,28
38.5,20
39.5,29
40.5,22
41.5,28
42.5,28
43.5,29
44.5,26
45.5,28
46.5,33
47.5,32
48.5,23
49.5,27
50.5,29
51.5,21
52.5,26
53.5,27
54.5,30
55.5,28
56.5,32
57.5,27
58.5,25
59.5,33
60.5,23
61.5,31
62.5,23
63.5,29
64.5,26
65.5,19
66.5,24
67.5,25
68.5,31
69.5,28
70.5,28
71.5,19
72.5,22
73.5,20
74.5,16
75.5,25
76.5,21
77.5,31
78.5,25
79.5,24
80.5,24
81.5,20
82.5,22
83.5,25
84.5,28
85.5,24
86.5,23
87.5,28
88.5,24
89.5,27
90.5,17
91.5,19
92.5,12
93.5,24
94.5,22
95.5,32
96.5,30
97.5,16
98.5,14
99.5,23
100.5,28
101.5,23
102.5,31
103.5,21
104.5,22
105.5,22
106.5,27
107.5,28
108.5,17
109.5,23
110.5,26
111.5,16
112.5,32
113.5,29
114.5,31
115.5,18
116.5,28
117.5,22
118.5,28
119.5,27
120.5,18
121.5,19
122.5,21
123.5,24
124.5,33
125.5,29
126.5,24
127.5,30
128.5,29
129.5,18
130.5,29
131.5,26
132.5,15
133.5,21
134.5,19
135.5,22
136.5,30
137.5,17
138.5,25
139.5,24
140.5,27
141.5,18
142.5,22
143.5,22
144.5,26
145.5,27
146.5,31
147.5,19
148.5,20
149.5,14
150.5,18
151.5,15
152.5,18
153.5,21
154.5,15
155.5,20
156.5,13
157.5,21
158.5,24
159.5,35
160.5,28
161.5,23
162.5,26
163.5,25
164.5,26
165.5,18
166.5,27
167.5,27
168.5,33
169.5,20
170.5,22
171.5,14
172.5,17
173.5,18
174.5,17
175.5,20
176.5,27
177.5,20
178.5,20
179.5,20
180.5,25
181.5,19
182.5,28
183.5,18
184.5,13
185.5,20
186.5,17
187.5,17
188.5,27
189.5,20
190.5,17
191.5,32
192.5,22
193.5,12
194.5,20
195.5,21
196.5,21
197.5,19
198.5,28
199.5,18
200.5,23
201.5,22
202.5,18
203.5,18
204.5,19
205.5,16
206.5,24
207.5,25
208.5,12
209.5,24
210.5,21
211.5,20
212.5,25
213.5,25
214.5,22
215.5,20
216.5,17
217.5,23
218.5,32
219.5,22
220.5,23
221.5,13
222.5,21
223.5,22
224.5,10
225.5,20
226.5,24
227.5,23
228.5,17
229.5,17
230.5,22
231.5,19
232.5,23
233.5,17
234.5,21
235.5,30
236.5,17
237.5,28
238.5,24
239.5,19
240.5,26
241.5,21
242.5,26
243.5,26
244.5,22
245.5,16
246.5,23
247.5,24
248.5,25
249.5,24
250.5,18
251.5,26
252.5,21
253.5,23
254.5,22
255.5,23
256.5,21
257.5,24
258.5,23
259.5,25
260.5,25
261.5,17
262.5,22
263.5,24
264.5,30
265.5,22
266.5,22
267.5,23
268.5,11
269.5,19
270.5,17
271.5,17
272.5,22
273.5,26
274.5,23
275.5,15
276.5,18
277.5,24
278.5,17
279.5,12
280.5,26
281.5,26
282.5,23
283.5,23
284.5,21
285.5,20
286.5,23
287.5,28
288.5,23
289.5,22
290.5,16
291.5,27
292.5,21
293.5,34
294.5,17
295.5,22
296.5,22
297.5,23
298.5,19
299.5,19
300.5,24
301.5,25
302.5,17
303.5,21
304.5,17
305.5,17
306.5,23
307.5,21
308.5,25
309.5,18
310.5,11
311.5,18
312.5,18
313.5,26
314.5,8
315.5,23
316.5,23
317.5,22
318.5,24
319.5,24
320.5,18
321.5,28
322.5,14
323.5,28
324.5,17
325.5,16
326.5,19
327.5,17
328.5,18
329.5,20
330.5,16
331.5,20
332.5,20
333.5,18
334.5,14
335.5,20
336.5,20
337.5,13
338.5,14
339.5,23
340.5,21
341.5,20
342.5,22
343.5,26
344.5,20
345.5,22
346.5,16
347.5,13
348.5,20
349.5,18
350.5,18
351.5,17
352.5,17
353.5,21
354.5,25
355.5,20
356.5,22
357.5,30
358.5,18
359.5,20
360.5,29
361.5,16
362.5,16
363.5,16
364.5,23
365.5,21
366.5,18
367.5,19
368.5,21
369.5,21
370.5,26
371.5,32
372.5,21
373.5,26
374.5,24
375.5,14
376.5,14
377.5,20
378.5,22
379.5,20
380.5,15
381.5,17
382.5,14
383.5,15
384.5,18
385.5,17
386.5,27
387.5,22
388.5,13
389.5,19
390.5,25
391.5,18
392.5,15
393.5,14
394.5,24
395.5,22
396.5,21
397.5,18
398.5,20
399.5,22
400.5,20
401.5,24
402.5,17
403.5,25
404.5,22
405.5,18
406.5,21
407.5,25
408.5,23
409.5,21
410.5,25
411.5,16
412.5,22
413.5,12
414.5,19
415.5,19
416.5,16
417.5,22
418.5,16
419.5,26
420.5,23
421.5,22
422.5,17
423.5,17
424.5,19
425.5,17
426.5,19
427.5,16
428.5,10
429.5,21
430.5,16
431.5,24
432.5,15
433.5,18
434.5,18
435.5,20
436.5,19
437.5,25
438.5,17
439.5,11
440.5,13
441.5,16
442.5,19
443.5,19
444.5,20
445.5,16
446.5,21
447.5,25
448.5,16
449.5,18
450.5,13
451.5,9
452.5,14
453.5,16
454.5,18
455.5,15
456.5,21
457.5,16
458.5,14
459.5,21
460.5,18
461.5,22
462.5,18
463.5,18
464.5,22
465.5,12
466.5,13
467.5,15
468.5,27
469.5,15
470.5,18
471.5,15
472.5,14
473.5,21
474.5,20
475.5,20
476.5,17
477.5,17
478.5,20
479.5,19
480.5,8
481.5,16
482.5,13
483.5,16
484.5,14
485.5,19
486.5,16
487.5,24
488.5,22
489.5,19
490.5,11
491.5,15
492.5,17
493.5,17
494.5,20
495.5,13
496.5,16
497.5,17
498.5,13
499.5,19
500.5,19
501.5,16
502.5,21
503.5,19
504.5,17
505.5,17
506.5,21
507.5,20
508.5,15
509.5,22
510.5,22
511.5,19
512.5,14
513.5,14
514.5,15
515.5,18
516.5,21
517.5,14
518.5,23
519.5,16
520.5,14
521.5,15
522.5,21
523.5,22
524.5,16
525.5,8
526.5,14
527.5,25
528.5,16
529.5,12
530.5,19
531.5,13
532.5,25
533.5,28
534.5,11
535.5,14
536.5,15
537.5,13
538.5,9
539.5,9
540.5,9
541.5,21
542.5,24
543.5,14
544.5,11
545.5,23
546.5,18
547.5,20
548.5,25
549.5,21
550.5,13
551.5,20
552.5,24
553.5,24
554.5,15
555.5,17
556.5,7
557.5,14
558.5,16
559.5,16
560.5,14
561.5,18
562.5,15
563.5,17
564.5,13
565.5,13
566.5,16
567.5,22
568.5,21
569.5,9
570.5,16
571.5,16
572.5,13
573.5,13
574.5,19
575.5,14
576.5,15
577.5,19
578.5,17
579.5,20
580.5,14
581.5,19
582.5,12
583.5,18
584.5,21
585.5,19
586.5,18
587.5,22
588.5,21
589.5,12
590.5,15
591.5,16
592.5,16
593.5,19
594.5,10
595.5,17
596.5,20
597.5,17
598.5,13
599.5,15
600.5,21
601.5,15
602.5,15
603.5,22
604.5,22
605.5,22
606.5,16
607.5,14
608.5,11
609.5,12
610.5,25
611.5,17
612.5,21
613.5,16
614.5,13
615.5,22
616.5,26
617.5,22
618.5,19
619.5,14
620.5,17
621.5,18
622.5,16
623.5,26
624.5,14
625.5,17
626.5,11
627.5,17
628.5,14
629.5,16
630.5,19
631.5,20
632.5,21
633.5,16
634.5,11
635.5,17
636.5,20
637.5,12
638.5,17
639.5,13
640.5,18
641.5,16
642.5,14
643.5,10
644.5,17
645.5,11
646.5,12
647.5,16
648.5,14
649.5,11
650.5,21
651.5,13
652.5,10
653.5,14
654.5,16
655.5,21
656.5,10
657.5,23
658.5,19
659.5,17
660.5,11
661.5,23
662.5,11
663.5,12
664.5,15
665.5,16
666.5,14
667.5,16
668.5,14
669.5,12
670.5,18
671.5,20
672.5,17
673.5,19
674.5,11
675.5,17
676.5,14
677.5,21
678.5,9
679.5,18
680.5,16
681.5,18
682.5,15
683.5,9
684.5,11
685.5,14
686.5,31
687.5,15
