# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 40.0000
# N_primaries = 30000000
# N_with_signal = 285527
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,28
1.5,90
2.5,120
3.5,164
4.5,1231
5.5,4162
6.5,1724
7.5,5950
8.5,441
9.5,29658
10.5,334
11.5,26642
12.5,145
13.5,215
14.5,129
15.5,96
16.5,110
17.5,115
18.5,97
19.5,79
20.5,94
21.5,85
22.5,73
23.5,81
24.5,59
25.5,51
26.5,44
27.5,36
28.5,42
29.5,50
30.5,65
31.5,88
32.5,120
33.5,160
34.5,577
35.5,1455
36.5,1183
37.5,1150
38.5,1308
39.5,89842
40.5,117434
