# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 300.0000
# N_primaries = 30000000
# N_with_signal = 113140
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,190
1.5,257
2.5,236
3.5,313
4.5,264
5.5,323
6.5,331
7.5,317
8.5,318
9.5,312
10.5,300
11.5,312
12.5,320
13.5,286
14.5,318
15.5,315
16.5,291
17.5,321
18.5,242
19.5,291
20.5,263
21.5,310
22.5,288
23.5,305
24.5,290
25.5,275
26.5,296
27.5,255
28.5,265
29.5,267
30.5,251
31.5,265
32.5,272
33.5,259
34.5,277
35.5,279
36.5,292
37.5,285
38.5,253
39.5,269
40.5,285
41.5,249
42.5,275
43.5,257
44.5,265
45.5,245
46.5,262
47.5,261
48.5,287
49.5,232
50.5,238
51.5,256
52.5,245
53.5,231
54.5,218
55.5,238
56.5,250
57.5,234
58.5,241
59.5,239
60.5,231
61.5,217
62.5,203
63.5,205
64.5,236
65.5,244
66.5,209
67.5,208
68.5,211
69.5,232
70.5,196
71.5,220
72.5,225
73.5,222
74.5,201
75.5,194
76.5,229
77.5,175
78.5,201
79.5,225
80.5,215
81.5,166
82.5,196
83.5,186
84.5,195
85.5,198
86.5,202
87.5,181
88.5,210
89.5,192
90.5,190
91.5,173
92.5,221
93.5,167
94.5,170
95.5,184
96.5,165
97.5,186
98.5,202
99.5,169
100.5,171
101.5,169
102.5,205
103.5,167
104.5,198
105.5,199
106.5,201
107.5,175
108.5,191
109.5,183
110.5,191
111.5,188
112.5,198
113.5,180
114.5,192
115.5,176
116.5,161
117.5,184
118.5,183
119.5,161
120.5,192
121.5,176
122.5,179
123.5,187
124.5,205
125.5,200
126.5,211
127.5,179
128.5,184
129.5,181
130.5,197
131.5,185
132.5,191
133.5,196
134.5,172
135.5,215
136.5,205
137.5,189
138.5,199
139.5,228
140.5,225
141.5,209
142.5,237
143.5,259
144.5,220
145.5,239
146.5,259
147.5,250
148.5,265
149.5,242
150.5,257
151.5,235
152.5,247
153.5,282
154.5,251
155.5,220
156.5,215
157.5,206
158.5,206
159.5,204
160.5,168
161.5,179
162.5,141
163.5,116
164.5,105
165.5,102
166.5,81
167.5,76
168.5,75
169.5,77
170.5,65
171.5,65
172.5,73
173.5,47
174.5,56
175.5,59
176.5,56
177.5,51
178.5,53
179.5,47
180.5,33
181.5,39
182.5,55
183.5,43
184.5,49
185.5,38
186.5,42
187.5,42
188.5,47
189.5,40
190.5,36
191.5,37
192.5,43
193.5,29
194.5,31
195.5,36
196.5,36
197.5,42
198.5,44
199.5,29
200.5,43
201.5,31
202.5,31
203.5,22
204.5,33
205.5,33
206.5,22
207.5,36
208.5,28
209.5,30
210.5,22
211.5,19
212.5,30
213.5,24
214.5,26
215.5,30
216.5,30
217.5,30
218.5,27
219.5,18
220.5,38
221.5,33
222.5,19
223.5,16
224.5,26
225.5,29
226.5,14
227.5,18
228.5,30
229.5,24
230.5,26
231.5,21
232.5,23
233.5,24
234.5,29
235.5,27
236.5,16
237.5,25
238.5,28
239.5,18
240.5,27
241.5,25
242.5,21
243.5,17
244.5,17
245.5,19
246.5,20
247.5,17
248.5,12
249.5,20
250.5,20
251.5,24
252.5,30
253.5,19
254.5,17
255.5,23
256.5,22
257.5,11
258.5,15
259.5,15
260.5,23
261.5,21
262.5,16
263.5,14
264.5,34
265.5,69
266.5,61
267.5,181
268.5,28
269.5,929
270.5,23
271.5,714
272.5,18
273.5,18
274.5,16
275.5,16
276.5,23
277.5,21
278.5,23
279.5,20
280.5,25
281.5,20
282.5,24
283.5,13
284.5,14
285.5,17
286.5,17
287.5,13
288.5,15
289.5,16
290.5,22
291.5,15
292.5,17
293.5,18
294.5,14
295.5,16
296.5,16
297.5,16
298.5,12
299.5,14862
300.5,55062
