# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 500.0000
# N_primaries = 30000000
# N_with_signal = 72258
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,104
1.5,157
2.5,159
3.5,132
4.5,133
5.5,171
6.5,166
7.5,137
8.5,180
9.5,172
10.5,177
11.5,159
12.5,157
13.5,175
14.5,144
15.5,135
16.5,161
17.5,151
18.5,149
19.5,155
20.5,163
21.5,150
22.5,136
23.5,165
24.5,180
25.5,153
26.5,164
27.5,153
28.5,156
29.5,147
30.5,163
31.5,155
32.5,162
33.5,130
34.5,162
35.5,164
36.5,173
37.5,145
38.5,162
39.5,170
40.5,163
41.5,160
42.5,172
43.5,158
44.5,143
45.5,155
46.5,184
47.5,141
48.5,149
49.5,166
50.5,159
51.5,147
52.5,131
53.5,159
54.5,146
55.5,162
56.5,169
57.5,143
58.5,172
59.5,151
60.5,146
61.5,142
62.5,145
63.5,154
64.5,132
65.5,167
66.5,149
67.5,163
68.5,133
69.5,146
70.5,170
71.5,161
72.5,148
73.5,168
74.5,144
75.5,168
76.5,142
77.5,177
78.5,147
79.5,142
80.5,158
81.5,151
82.5,183
83.5,153
84.5,120
85.5,170
86.5,154
87.5,146
88.5,160
89.5,152
90.5,165
91.5,120
92.5,128
93.5,140
94.5,154
95.5,144
96.5,140
97.5,148
98.5,137
99.5,139
100.5,143
101.5,129
102.5,128
103.5,147
104.5,116
105.5,123
106.5,128
107.5,163
108.5,146
109.5,145
110.5,136
111.5,114
112.5,154
113.5,119
114.5,143
115.5,144
116.5,140
117.5,117
118.5,129
119.5,127
120.5,145
121.5,145
122.5,137
123.5,144
124.5,127
125.5,117
126.5,120
127.5,152
128.5,119
129.5,146
130.5,124
131.5,155
132.5,111
133.5,120
134.5,130
135.5,122
136.5,133
137.5,136
138.5,122
139.5,124
140.5,135
141.5,122
142.5,133
143.5,118
144.5,146
145.5,137
146.5,145
147.5,117
148.5,128
149.5,119
150.5,114
151.5,117
152.5,129
153.5,127
154.5,125
155.5,130
156.5,132
157.5,114
158.5,115
159.5,136
160.5,123
161.5,153
162.5,133
163.5,106
164.5,103
165.5,101
166.5,107
167.5,128
168.5,132
169.5,112
170.5,147
171.5,105
172.5,154
173.5,159
174.5,151
175.5,134
176.5,137
177.5,145
178.5,138
179.5,131
180.5,124
181.5,128
182.5,109
183.5,124
184.5,122
185.5,123
186.5,127
187.5,143
188.5,127
189.5,133
190.5,149
191.5,121
192.5,123
