# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 400.0000
# N_primaries = 30000000
# N_with_signal = 85417
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,129
1.5,188
2.5,172
3.5,206
4.5,234
5.5,203
6.5,249
7.5,231
8.5,233
9.5,240
10.5,238
11.5,235
12.5,201
13.5,235
14.5,224
15.5,196
16.5,219
17.5,208
18.5,234
19.5,216
20.5,239
21.5,190
22.5,226
23.5,207
24.5,205
25.5,215
26.5,204
27.5,229
28.5,218
29.5,204
30.5,212
31.5,188
32.5,196
33.5,211
34.5,250
35.5,226
36.5,218
37.5,214
38.5,211
39.5,212
40.5,200
41.5,204
42.5,192
43.5,207
44.5,229
45.5,191
46.5,224
47.5,196
48.5,206
49.5,215
50.5,225
51.5,217
52.5,205
53.5,189
54.5,191
55.5,204
56.5,209
57.5,202
58.5,208
59.5,191
60.5,191
61.5,218
62.5,200
63.5,205
64.5,192
65.5,191
66.5,172
67.5,182
68.5,202
69.5,191
70.5,199
71.5,193
72.5,202
73.5,183
74.5,171
75.5,177
76.5,191
77.5,159
78.5,187
79.5,177
80.5,148
81.5,198
82.5,166
83.5,198
84.5,193
85.5,173
86.5,187
87.5,186
88.5,176
89.5,158
90.5,166
91.5,147
92.5,185
93.5,171
94.5,162
95.5,172
96.5,167
97.5,166
98.5,160
99.5,177
100.5,173
101.5,162
102.5,157
103.5,178
104.5,182
105.5,167
106.5,138
107.5,173
108.5,140
109.5,163
110.5,171
111.5,165
112.5,177
113.5,155
114.5,166
115.5,133
116.5,155
117.5,149
118.5,156
119.5,159
120.5,150
121.5,142
122.5,165
123.5,154
124.5,158
125.5,164
126.5,165
127.5,158
128.5,171
129.5,178
130.5,154
131.5,149
132.5,156
133.5,149
134.5,137
135.5,150
136.5,147
137.5,148
138.5,162
139.5,140
140.5,153
141.5,159
142.5,147
143.5,116
144.5,160
145.5,155
146.5,168
147.5,142
148.5,147
149.5,171
150.5,164
151.5,152
152.5,152
153.5,163
154.5,149
155.5,155
156.5,171
157.5,169
158.5,174
159.5,176
160.5,152
161.5,170
162.5,170
163.5,168
164.5,159
165.5,175
166.5,178
167.5,171
168.5,147
169.5,158
170.5,156
171.5,159
172.5,162
173.5,164
174.5,175
175.5,177
176.5,162
177.5,185
178.5,140
179.5,149
180.5,178
181.5,162
182.5,164
183.5,155
184.5,156
185.5,151
186.5,152
187.5,168
188.5,163
189.5,189
190.5,173
191.5,180
192.5,193
193.5,145
194.5,183
195.5,159
196.5,156
197.5,164
198.5,157
199.5,173
200.5,159
201.5,151
202.5,148
203.5,163
204.5,141
205.5,153
206.5,172
207.5,163
208.5,156
209.5,180
210.5,150
211.5,188
212.5,171
213.5,178
214.5,168
215.5,177
216.5,182
217.5,169
218.5,160
219.5,174
220.5,146
221.5,164
222.5,181
223.5,170
224.5,149
225.5,173
226.5,199
227.5,166
228.5,181
229.5,167
230.5,190
231.5,168
232.5,157
233.5,189
234.5,168
235.5,166
236.5,167
237.5,164
238.5,162
239.5,154
240.5,143
241.5,161
242.5,141
243.5,119
244.5,91
245.5,94
246.5,79
247.5,81
248.5,48
249.5,60
250.5,45
251.5,50
252.5,58
253.5,60
254.5,46
255.5,26
256.5,44
257.5,35
258.5,32
259.5,36
260.5,35
261.5,34
262.5,28
263.5,35
264.5,26
265.5,29
266.5,31
267.5,24
268.5,20
269.5,18
270.5,20
271.5,25
272.5,23
273.5,20
274.5,19
275.5,23
276.5,21
277.5,17
278.5,25
279.5,10
280.5,21
281.5,20
282.5,18
283.5,20
284.5,23
285.5,9
286.5,25
287.5,11
288.5,20
289.5,24
290.5,13
291.5,18
292.5,13
293.5,10
294.5,14
295.5,13
296.5,17
297.5,14
298.5,11
299.5,18
300.5,16
301.5,14
302.5,11
303.5,13
304.5,7
305.5,16
306.5,13
307.5,12
308.5,9
309.5,17
310.5,15
311.5,12
312.5,8
313.5,10
314.5,9
315.5,7
316.5,14
317.5,15
318.5,15
319.5,10
320.5,9
321.5,8
322.5,11
323.5,9
324.5,15
325.5,10
326.5,5
327.5,8
328.5,8
329.5,3
330.5,8
331.5,2
332.5,7
333.5,7
334.5,6
335.5,14
336.5,5
337.5,8
338.5,9
339.5,9
340.5,10
341.5,7
342.5,13
343.5,11
344.5,5
345.5,12
346.5,9
347.5,9
348.5,3
349.5,6
350.5,13
351.5,7
352.5,6
353.5,7
354.5,9
355.5,14
356.5,4
357.5,6
358.5,5
359.5,7
360.5,7
361.5,6
362.5,9
363.5,7
364.5,14
365.5,28
366.5,27
367.5,104
368.5,10
369.5,447
370.5,4
371.5,360
372.5,9
373.5,9
374.5,7
375.5,9
376.5,3
377.5,6
378.5,9
379.5,8
380.5,9
381.5,8
382.5,7
383.5,2
384.5,10
385.5,10
386.5,5
387.5,2
388.5,6
389.5,3
390.5,9
391.5,6
392.5,9
393.5,5
394.5,6
395.5,2
396.5,6
397.5,7
398.5,8
399.5,9129
400.5,29603
