# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 30.0000
# N_primaries = 30000000
# N_with_signal = 270588
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,91
1.5,235
2.5,279
3.5,157
4.5,68
5.5,144
6.5,147
7.5,122
8.5,106
9.5,96
10.5,78
11.5,1026
12.5,69
13.5,251
14.5,52
15.5,47
16.5,39
17.5,36
18.5,36
19.5,27
20.5,29
21.5,27
22.5,44
23.5,26
24.5,78
25.5,301
26.5,605
27.5,1892
28.5,2045
29.5,20526
30.5,241909
