# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 1000.0000
# N_primaries = 30000000
# N_with_signal = 49348
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,39
1.5,74
2.5,62
3.5,56
4.5,60
5.5,63
6.5,80
7.5,70
8.5,71
9.5,68
10.5,71
11.5,63
12.5,76
13.5,64
14.5,79
15.5,64
16.5,70
17.5,73
18.5,74
19.5,58
20.5,58
21.5,72
22.5,66
23.5,66
24.5,73
25.5,66
26.5,79
27.5,68
28.5,53
29.5,80
30.5,64
31.5,72
32.5,54
33.5,63
34.5,59
35.5,63
36.5,69
37.5,61
38.5,62
39.5,65
40.5,60
41.5,77
42.5,59
43.5,59
44.5,64
45.5,62
46.5,62
47.5,62
48.5,78
49.5,57
50.5,62
51.5,69
52.5,57
53.5,61
54.5,59
55.5,63
56.5,62
57.5,70
58.5,64
59.5,70
60.5,58
61.5,52
62.5,69
63.5,61
64.5,58
65.5,65
66.5,50
67.5,57
68.5,61
69.5,46
70.5,51
71.5,60
72.5,47
73.5,65
74.5,64
75.5,61
76.5,65
77.5,52
78.5,63
79.5,55
80.5,60
81.5,56
82.5,44
83.5,74
84.5,65
85.5,63
86.5,54
87.5,60
88.5,53
89.5,67
90.5,50
91.5,53
92.5,61
93.5,55
94.5,52
95.5,65
96.5,51
97.5,56
98.5,50
99.5,63
100.5,57
101.5,48
102.5,60
103.5,65
104.5,45
105.5,58
106.5,62
107.5,58
108.5,49
109.5,53
110.5,69
111.5,44
112.5,62
113.5,45
114.5,61
115.5,53
116.5,61
117.5,56
118.5,59
119.5,48
120.5,43
121.5,51
122.5,77
123.5,51
124.5,55
125.5,58
126.5,64
127.5,62
128.5,38
129.5,56
130.5,62
131.5,55
132.5,58
133.5,49
134.5,57
135.5,63
136.5,48
137.5,55
138.5,58
139.5,57
140.5,53
141.5,51
142.5,54
143.5,70
144.5,49
145.5,48
146.5,52
147.5,53
148.5,60
149.5,53
150.5,49
151.5,48
152.5,56
153.5,58
154.5,55
155.5,48
156.5,64
157.5,54
158.5,44
159.5,46
160.5,61
161.5,54
162.5,67
163.5,63
164.5,52
165.5,52
166.5,34
167.5,59
168.5,58
169.5,63
170.5,48
171.5,55
172.5,49
173.5,46
174.5,54
175.5,53
176.5,52
177.5,46
178.5,47
179.5,48
180.5,67
181.5,67
182.5,52
183.5,56
184.5,58
185.5,60
186.5,55
187.5,62
188.5,45
189.5,59
190.5,49
191.5,57
192.5,51
193.5,65
194.5,59
195.5,50
196.5,51
197.5,42
198.5,54
199.5,58
200.5,69
201.5,50
202.5,65
203.5,58
204.5,57
205.5,50
206.5,68
207.5,60
208.5,61
209.5,67
210.5,48
211.5,62
212.5,80
213.5,61
214.5,71
215.5,50
216.5,63
217.5,49
218.5,49
219.5,42
220.5,66
221.5,72
222.5,51
223.5,49
224.5,60
225.5,62
226.5,48
227.5,57
228.5,61
229.5,53
230.5,67
231.5,54
232.5,54
233.5,59
234.5,34
235.5,56
236.5,53
237.5,56
238.5,53
