# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 250.0000
# N_primaries = 30000000
# N_with_signal = 138095
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,204
1.5,299
2.5,299
3.5,325
4.5,326
5.5,369
6.5,368
7.5,356
8.5,369
9.5,344
10.5,332
11.5,307
12.5,329
13.5,308
14.5,347
15.5,356
16.5,317
17.5,352
18.5,330
19.5,342
20.5,331
21.5,272
22.5,309
23.5,284
24.5,327
25.5,292
26.5,299
27.5,276
28.5,312
29.5,314
30.5,264
31.5,271
32.5,270
33.5,278
34.5,289
35.5,262
36.5,280
37.5,285
38.5,287
39.5,265
40.5,282
41.5,271
42.5,248
43.5,289
44.5,263
45.5,258
46.5,270
47.5,272
48.5,230
49.5,231
50.5,253
51.5,248
52.5,233
53.5,221
54.5,232
55.5,231
56.5,227
57.5,226
58.5,233
59.5,216
60.5,230
61.5,225
62.5,217
63.5,200
64.5,215
65.5,213
66.5,235
67.5,218
68.5,219
69.5,208
70.5,213
71.5,193
72.5,187
73.5,180
74.5,183
75.5,184
76.5,192
77.5,204
78.5,161
79.5,217
80.5,185
81.5,177
82.5,196
83.5,180
84.5,196
85.5,207
86.5,205
87.5,201
88.5,200
89.5,218
90.5,177
91.5,192
92.5,183
93.5,216
94.5,182
95.5,194
96.5,217
97.5,205
98.5,185
99.5,183
100.5,181
101.5,192
102.5,206
103.5,190
104.5,190
105.5,188
106.5,231
107.5,212
108.5,201
109.5,200
110.5,188
111.5,239
112.5,219
113.5,192
114.5,199
115.5,228
116.5,225
117.5,222
118.5,201
119.5,217
120.5,199
121.5,179
122.5,180
123.5,150
124.5,130
125.5,114
126.5,111
127.5,128
128.5,104
129.5,102
130.5,104
131.5,103
132.5,94
133.5,104
134.5,106
135.5,83
136.5,94
137.5,91
138.5,78
139.5,82
140.5,75
141.5,71
142.5,72
143.5,75
144.5,82
145.5,65
146.5,50
147.5,54
148.5,65
149.5,62
150.5,58
151.5,68
152.5,53
153.5,56
154.5,66
155.5,47
156.5,57
157.5,38
158.5,45
159.5,52
160.5,47
161.5,50
162.5,54
163.5,45
164.5,33
165.5,46
166.5,42
167.5,42
168.5,29
169.5,36
170.5,45
171.5,44
172.5,49
173.5,43
174.5,42
175.5,36
176.5,34
177.5,44
178.5,52
179.5,50
180.5,45
181.5,40
182.5,44
183.5,40
184.5,43
185.5,36
186.5,32
187.5,40
188.5,35
189.5,33
190.5,35
191.5,37
192.5,36
193.5,42
194.5,38
195.5,32
196.5,33
197.5,43
198.5,41
199.5,34
200.5,45
201.5,31
202.5,39
203.5,37
204.5,52
205.5,50
206.5,26
207.5,35
208.5,41
209.5,47
210.5,37
211.5,35
212.5,31
213.5,44
214.5,59
215.5,128
216.5,95
217.5,302
218.5,33
219.5,1456
220.5,40
221.5,1027
222.5,40
223.5,36
224.5,45
225.5,29
226.5,36
227.5,36
228.5,37
229.5,31
230.5,29
231.5,35
232.5,34
233.5,39
234.5,33
235.5,36
236.5,37
237.5,38
238.5,27
239.5,42
240.5,24
241.5,28
242.5,42
243.5,28
244.5,28
245.5,49
246.5,42
247.5,28
248.5,39
249.5,19848
250.5,79046
