# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 200.0000
# N_primaries = 30000000
# N_with_signal = 176479
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,196
1.5,284
2.5,304
3.5,323
4.5,275
5.5,364
6.5,357
7.5,323
8.5,338
9.5,334
10.5,332
11.5,323
12.5,314
13.5,306
14.5,275
15.5,309
16.5,281
17.5,292
18.5,294
19.5,302
20.5,287
21.5,249
22.5,279
23.5,252
24.5,262
25.5,256
26.5,236
27.5,258
28.5,242
29.5,240
30.5,237
31.5,227
32.5,227
33.5,246
34.5,226
35.5,246
36.5,224
37.5,225
38.5,233
39.5,228
40.5,259
41.5,227
42.5,233
43.5,218
44.5,200
45.5,209
46.5,215
47.5,200
48.5,231
49.5,198
50.5,180
51.5,182
52.5,218
53.5,215
54.5,186
55.5,206
56.5,191
57.5,201
58.5,200
59.5,218
60.5,208
61.5,194
62.5,217
63.5,202
64.5,178
65.5,184
66.5,203
67.5,216
68.5,168
69.5,203
70.5,183
71.5,191
72.5,201
73.5,219
74.5,212
75.5,206
76.5,220
77.5,208
78.5,219
79.5,220
80.5,210
81.5,214
82.5,225
83.5,209
84.5,211
85.5,213
86.5,168
87.5,145
88.5,103
89.5,86
90.5,95
91.5,72
92.5,55
93.5,61
94.5,66
95.5,30
96.5,59
97.5,39
98.5,38
99.5,32
100.5,34
101.5,29
102.5,32
103.5,40
104.5,32
105.5,35
106.5,28
107.5,32
108.5,23
109.5,37
110.5,36
111.5,44
112.5,72
113.5,74
114.5,86
115.5,99
116.5,117
117.5,111
118.5,98
119.5,103
120.5,93
121.5,89
122.5,107
123.5,107
124.5,79
125.5,105
126.5,85
127.5,82
128.5,77
129.5,81
130.5,71
131.5,83
132.5,83
133.5,76
134.5,81
135.5,77
136.5,70
137.5,86
138.5,79
139.5,73
140.5,66
141.5,83
142.5,76
143.5,79
144.5,72
145.5,63
146.5,72
147.5,66
148.5,66
149.5,54
150.5,67
151.5,47
152.5,80
153.5,60
154.5,54
155.5,61
156.5,65
157.5,60
158.5,62
159.5,63
160.5,58
161.5,74
162.5,51
163.5,54
164.5,104
165.5,230
166.5,155
167.5,556
168.5,67
169.5,2355
170.5,63
171.5,1740
172.5,73
173.5,75
174.5,79
175.5,60
176.5,65
177.5,63
178.5,70
179.5,68
180.5,76
181.5,63
182.5,74
183.5,69
184.5,59
185.5,58
186.5,79
187.5,71
188.5,78
189.5,82
190.5,60
191.5,65
192.5,62
193.5,64
194.5,69
195.5,85
196.5,76
197.5,76
198.5,80
199.5,21835
200.5,121500
