# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 1200.0000
# N_primaries = 30000000
# N_with_signal = 45663
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,40
1.5,43
2.5,46
3.5,52
4.5,52
5.5,52
6.5,60
7.5,50
8.5,58
9.5,46
10.5,43
11.5,62
12.5,58
13.5,66
14.5,59
15.5,36
16.5,52
17.5,55
18.5,34
19.5,61
20.5,51
21.5,54
22.5,48
23.5,50
24.5,48
25.5,55
26.5,49
27.5,67
28.5,59
29.5,48
30.5,52
31.5,51
32.5,59
33.5,55
34.5,60
35.5,40
36.5,45
37.5,68
38.5,52
39.5,60
40.5,51
41.5,42
42.5,59
43.5,54
44.5,47
45.5,58
46.5,47
47.5,53
48.5,43
49.5,48
50.5,47
51.5,61
52.5,37
53.5,59
54.5,54
55.5,52
56.5,51
57.5,50
58.5,32
59.5,48
60.5,54
61.5,54
62.5,38
63.5,42
64.5,44
65.5,51
66.5,41
67.5,44
68.5,46
69.5,48
70.5,56
71.5,52
72.5,37
73.5,48
74.5,49
75.5,55
76.5,37
77.5,32
78.5,39
79.5,47
80.5,58
81.5,36
82.5,49
83.5,37
84.5,45
85.5,39
86.5,33
87.5,51
88.5,43
89.5,42
90.5,41
91.5,49
92.5,33
93.5,49
94.5,42
95.5,45
96.5,43
97.5,37
98.5,49
99.5,40
100.5,36
101.5,58
102.5,45
103.5,36
104.5,54
105.5,48
106.5,38
107.5,43
108.5,43
109.5,50
110.5,26
111.5,47
112.5,31
113.5,42
114.5,43
115.5,49
116.5,41
117.5,42
118.5,43
119.5,48
120.5,37
121.5,56
122.5,35
123.5,43
124.5,54
125.5,44
126.5,37
127.5,30
128.5,58
129.5,35
130.5,52
131.5,37
