# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 662.0000
# N_primaries = 30000000
# N_with_signal = 60560
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,68
1.5,109
2.5,98
3.5,103
4.5,99
5.5,104
6.5,109
7.5,120
8.5,104
9.5,114
10.5,118
11.5,98
12.5,97
13.5,120
14.5,131
15.5,105
16.5,130
17.5,115
18.5,117
19.5,130
20.5,91
21.5,110
22.5,95
23.5,101
24.5,116
25.5,106
26.5,113
27.5,107
28.5,100
29.5,109
30.5,107
31.5,103
32.5,119
33.5,102
34.5,105
35.5,116
36.5,100
37.5,107
38.5,116
39.5,99
40.5,114
41.5,100
42.5,90
43.5,113
44.5,119
45.5,100
46.5,114
47.5,106
48.5,107
49.5,127
50.5,102
51.5,105
52.5,97
53.5,108
54.5,114
55.5,107
56.5,105
57.5,105
58.5,106
59.5,110
60.5,117
61.5,102
62.5,94
63.5,124
64.5,90
65.5,128
66.5,103
67.5,101
68.5,113
69.5,105
70.5,109
71.5,99
72.5,94
73.5,108
74.5,98
75.5,93
76.5,94
77.5,109
78.5,107
79.5,110
80.5,97
81.5,84
82.5,100
83.5,88
84.5,107
85.5,114
86.5,92
87.5,104
88.5,105
89.5,104
90.5,106
91.5,100
92.5,97
93.5,93
94.5,84
95.5,100
96.5,107
97.5,109
98.5,97
99.5,115
100.5,69
101.5,93
102.5,119
103.5,112
104.5,130
105.5,87
106.5,87
107.5,102
108.5,96
109.5,96
110.5,86
111.5,116
112.5,100
113.5,100
114.5,87
115.5,115
116.5,105
117.5,94
118.5,102
119.5,83
120.5,104
121.5,87
122.5,98
123.5,107
124.5,91
125.5,113
126.5,102
127.5,85
128.5,97
129.5,96
130.5,109
131.5,94
132.5,73
133.5,89
134.5,107
135.5,95
136.5,98
137.5,105
138.5,85
139.5,96
140.5,111
141.5,96
142.5,100
143.5,83
144.5,93
145.5,88
146.5,110
147.5,86
148.5,89
149.5,96
150.5,96
151.5,85
152.5,96
153.5,87
154.5,102
155.5,94
156.5,83
157.5,95
158.5,112
159.5,100
160.5,91
161.5,88
162.5,86
163.5,88
164.5,100
165.5,94
166.5,92
167.5,96
168.5,82
169.5,106
170.5,96
171.5,77
172.5,110
173.5,79
174.5,100
175.5,90
176.5,87
177.5,95
178.5,86
179.5,100
180.5,106
181.5,90
182.5,101
183.5,89
184.5,76
185.5,105
186.5,98
187.5,83
188.5,79
189.5,85
190.5,107
191.5,106
192.5,103
193.5,108
194.5,95
195.5,107
196.5,110
197.5,110
198.5,105
199.5,95
200.5,99
201.5,76
202.5,90
203.5,85
204.5,90
205.5,82
206.5,87
207.5,98
208.5,85
209.5,78
210.5,99
211.5,96
212.5,99
213.5,87
214.5,96
215.5,97
216.5,98
217.5,84
218.5,68
219.5,91
220.5,84
221.5,84
222.5,88
223.5,77
224.5,81
225.5,85
226.5,85
227.5,76
228.5,112
229.5,91
230.5,94
231.5,86
232.5,92
233.5,93
234.5,93
235.5,82
236.5,84
237.5,71
238.5,82
239.5,91
240.5,83
241.5,81
242.5,93
243.5,107
244.5,94
245.5,100
246.5,99
247.5,90
248.5,82
249.5,103
250.5,83
251.5,91
252.5,96
253.5,81
254.5,82
255.5,86
256.5,85
257.5,71
258.5,85
259.5,81
260.5,79
