# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 1461.0000
# N_primaries = 30000000
# N_with_signal = 42051
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,26
1.5,36
2.5,41
3.5,33
4.5,44
5.5,37
6.5,52
7.5,53
8.5,41
9.5,38
10.5,52
11.5,43
12.5,51
13.5,56
14.5,32
15.5,45
16.5,47
17.5,61
18.5,47
19.5,44
20.5,28
21.5,51
22.5,40
23.5,47
24.5,30
25.5,33
26.5,51
27.5,38
28.5,42
29.5,30
30.5,43
31.5,38
32.5,46
33.5,42
34.5,30
35.5,45
36.5,42
37.5,43
38.5,43
39.5,35
40.5,33
41.5,40
42.5,45
43.5,31
44.5,32
45.5,36
46.5,41
47.5,38
48.5,43
49.5,49
50.5,53
51.5,52
52.5,38
53.5,36
54.5,42
55.5,40
56.5,48
57.5,50
58.5,37
59.5,36
60.5,35
61.5,32
62.5,28
63.5,44
64.5,34
65.5,45
66.5,38
67.5,27
68.5,41
69.5,31
70.5,46
71.5,35
72.5,41
73.5,40
74.5,36
75.5,42
76.5,34
77.5,30
78.5,33
79.5,34
80.5,42
81.5,39
82.5,37
83.5,33
84.5,27
85.5,33
86.5,32
87.5,37
88.5,26
89.5,39
90.5,39
91.5,46
92.5,45
93.5,43
94.5,19
95.5,39
96.5,42
97.5,34
98.5,38
99.5,33
100.5,44
101.5,26
102.5,26
103.5,36
104.5,29
105.5,36
106.5,41
107.5,33
108.5,38
109.5,31
110.5,29
111.5,36
112.5,40
113.5,30
114.5,46
115.5,38
116.5,33
117.5,41
118.5,32
119.5,31
120.5,40
121.5,35
122.5,30
123.5,32
124.5,40
125.5,33
126.5,28
127.5,28
128.5,26
129.5,43
130.5,32
131.5,32
132.5,42
133.5,38
134.5,44
135.5,48
136.5,27
137.5,36
138.5,34
139.5,28
140.5,30
141.5,25
142.5,36
143.5,34
144.5,33
145.5,43
146.5,40
147.5,46
148.5,32
149.5,30
150.5,40
151.5,31
152.5,34
153.5,32
154.5,25
155.5,38
156.5,36
157.5,33
158.5,43
159.5,36
160.5,31
161.5,30
162.5,33
163.5,27
164.5,32
165.5,34
166.5,28
167.5,33
168.5,35
169.5,36
170.5,46
171.5,43
172.5,26
173.5,29
174.5,29
175.5,26
176.5,28
177.5,39
178.5,44
179.5,32
180.5,34
181.5,29
182.5,21
183.5,28
184.5,34
185.5,41
186.5,35
187.5,41
188.5,28
189.5,38
190.5,28
191.5,39
192.5,20
193.5,29
194.5,30
195.5,34
196.5,35
197.5,37
198.5,44
199.5,31
200.5,35
201.5,37
202.5,33
203.5,41
204.5,22
205.5,36
206.5,32
207.5,42
208.5,29
209.5,32
210.5,35
211.5,32
212.5,22
213.5,33
214.5,35
215.5,33
216.5,26
217.5,38
218.5,29
219.5,36
220.5,33
221.5,37
222.5,33
223.5,40
224.5,38
225.5,35
226.5,32
227.5,35
228.5,28
229.5,27
230.5,34
231.5,26
232.5,25
233.5,47
234.5,26
235.5,21
236.5,31
237.5,33
238.5,28
239.5,36
240.5,36
241.5,26
242.5,38
243.5,29
244.5,34
245.5,28
246.5,36
247.5,28
248.5,30
249.5,35
250.5,42
251.5,39
252.5,43
253.5,29
254.5,32
255.5,25
256.5,26
257.5,25
258.5,30
259.5,35
260.5,30
261.5,38
262.5,30
263.5,35
264.5,31
265.5,36
266.5,36
267.5,43
268.5,24
269.5,41
270.5,35
271.5,29
272.5,24
273.5,53
274.5,38
275.5,37
276.5,29
277.5,20
278.5,30
279.5,41
280.5,27
281.5,38
282.5,30
283.5,35
284.5,29
285.5,30
286.5,29
287.5,27
288.5,25
289.5,31
290.5,26
291.5,35
292.5,43
293.5,26
294.5,29
295.5,25
296.5,31
297.5,25
298.5,23
299.5,22
300.5,31
301.5,29
302.5,26
303.5,21
304.5,31
305.5,22
306.5,38
307.5,28
308.5,33
309.5,32
310.5,33
311.5,21
312.5,37
313.5,19
314.5,27
315.5,32
316.5,34
317.5,30
318.5,32
319.5,26
320.5,31
321.5,28
322.5,25
323.5,34
324.5,26
325.5,25
326.5,28
327.5,20
328.5,37
329.5,22
330.5,37
331.5,35
332.5,30
333.5,31
334.5,34
335.5,35
336.5,29
337.5,38
338.5,26
339.5,36
340.5,24
341.5,36
342.5,37
343.5,30
344.5,36
345.5,26
346.5,21
347.5,32
348.5,20
349.5,31
350.5,32
351.5,33
352.5,31
353.5,26
354.5,28
355.5,29
356.5,32
357.5,27
358.5,34
359.5,38
360.5,27
361.5,24
362.5,30
363.5,27
364.5,26
365.5,36
366.5,23
367.5,28
368.5,25
369.5,33
370.5,29
371.5,26
372.5,20
373.5,20
374.5,24
375.5,29
376.5,29
377.5,27
378.5,25
379.5,25
380.5,32
381.5,28
382.5,25
383.5,34
384.5,31
385.5,24
386.5,30
387.5,33
388.5,35
389.5,25
390.5,31
391.5,36
392.5,21
393.5,17
394.5,21
395.5,35
396.5,19
397.5,28
398.5,26
399.5,29
400.5,18
401.5,24
402.5,37
403.5,26
404.5,38
405.5,25
406.5,28
407.5,35
408.5,18
409.5,21
410.5,24
411.5,28
412.5,26
413.5,20
414.5,24
415.5,28
416.5,33
417.5,23
418.5,35
419.5,26
420.5,20
421.5,21
422.5,29
423.5,29
424.5,18
425.5,19
426.5,19
427.5,19
428.5,25
429.5,20
430.5,36
431.5,25
432.5,35
433.5,27
434.5,33
435.5,38
436.5,31
437.5,30
438.5,28
439.5,469
440.5,36
441.5,27
442.5,33
443.5,30
444.5,33
445.5,30
446.5,26
447.5,15
448.5,29
449.5,28
450.5,23
451.5,30
452.5,23
453.5,26
454.5,26
455.5,21
456.5,26
457.5,39
458.5,32
459.5,33
460.5,26
461.5,21
462.5,30
463.5,27
464.5,30
465.5,26
466.5,26
467.5,32
468.5,23
469.5,30
470.5,26
471.5,30
472.5,35
473.5,31
474.5,20
475.5,27
476.5,20
477.5,29
478.5,32
479.5,14
480.5,19
481.5,28
482.5,31
483.5,32
484.5,28
485.5,34
486.5,23
487.5,20
488.5,28
489.5,27
490.5,28
491.5,17
492.5,20
493.5,30
494.5,20
495.5,29
496.5,19
497.5,25
498.5,23
499.5,41
500.5,23
501.5,32
502.5,24
503.5,28
504.5,20
505.5,28
506.5,23
507.5,22
508.5,23
509.5,16
510.5,33
511.5,29
512.5,29
513.5,18
514.5,22
515.5,13
516.5,23
517.5,25
518.5,28
519.5,33
520.5,24
521.5,30
522.5,20
523.5,36
524.5,24
525.5,22
526.5,22
527.5,23
528.5,15
529.5,24
530.5,25
531.5,25
532.5,23
533.5,31
534.5,20
535.5,36
536.5,22
537.5,19
538.5,26
539.5,33
540.5,27
541.5,32
542.5,18
543.5,29
544.5,26
545.5,23
546.5,29
547.5,19
548.5,21
549.5,16
550.5,29
551.5,21
552.5,19
553.5,27
554.5,31
555.5,22
556.5,28
557.5,22
558.5,25
559.5,34
560.5,17
561.5,25
562.5,29
563.5,29
564.5,22
565.5,23
566.5,17
567.5,28
568.5,20
569.5,25
570.5,24
571.5,18
572.5,18
573.5,33
574.5,27
575.5,21
576.5,19
577.5,20
578.5,28
579.5,25
580.5,22
581.5,26
582.5,28
583.5,38
584.5,23
585.5,28
586.5,28
587.5,17
588.5,23
589.5,28
590.5,23
591.5,23
592.5,22
593.5,20
594.5,24
595.5,20
596.5,27
597.5,29
598.5,24
599.5,31
600.5,26
601.5,20
602.5,20
603.5,32
604.5,23
605.5,28
606.5,22
607.5,20
608.5,23
609.5,31
610.5,18
611.5,20
612.5,35
613.5,24
614.5,25
615.5,16
616.5,25
617.5,22
618.5,23
619.5,26
620.5,22
621.5,27
622.5,26
623.5,17
624.5,28
625.5,26
626.5,30
627.5,17
628.5,32
629.5,22
630.5,28
631.5,27
632.5,33
633.5,32
634.5,29
635.5,32
636.5,25
637.5,36
638.5,31
639.5,25
640.5,33
641.5,19
642.5,22
643.5,22
