# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 1600.0000
# N_primaries = 30000000
# N_with_signal = 40714
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,26
1.5,39
2.5,37
3.5,43
4.5,27
5.5,34
6.5,55
7.5,42
8.5,49
9.5,34
10.5,34
11.5,36
12.5,43
13.5,34
14.5,37
15.5,35
16.5,35
17.5,51
18.5,38
19.5,26
20.5,41
21.5,30
22.5,31
23.5,40
24.5,34
25.5,38
26.5,36
27.5,41
28.5,41
29.5,26
30.5,25
31.5,32
32.5,33
33.5,36
34.5,38
35.5,37
36.5,30
37.5,36
38.5,37
39.5,35
40.5,38
41.5,29
42.5,42
43.5,25
44.5,31
45.5,31
46.5,42
47.5,42
48.5,34
49.5,23
50.5,30
51.5,36
52.5,36
53.5,44
54.5,34
55.5,28
56.5,41
57.5,41
58.5,32
59.5,43
60.5,33
61.5,36
62.5,49
63.5,33
64.5,40
65.5,38
66.5,35
67.5,41
68.5,41
69.5,38
70.5,37
71.5,31
72.5,38
73.5,35
74.5,29
75.5,35
76.5,36
77.5,34
78.5,35
79.5,32
80.5,26
81.5,30
82.5,33
83.5,30
84.5,35
85.5,26
86.5,27
87.5,35
88.5,24
89.5,27
90.5,32
91.5,30
92.5,22
93.5,36
94.5,30
95.5,30
96.5,35
97.5,32
98.5,33
99.5,27
100.5,34
101.5,34
102.5,39
103.5,28
104.5,36
105.5,40
106.5,35
107.5,33
108.5,31
109.5,27
110.5,35
111.5,24
112.5,32
113.5,31
114.5,30
115.5,26
116.5,26
117.5,36
118.5,30
119.5,24
120.5,28
121.5,26
122.5,35
123.5,31
124.5,19
125.5,40
126.5,45
127.5,24
128.5,24
129.5,21
130.5,33
131.5,21
132.5,24
133.5,22
134.5,36
135.5,26
136.5,27
137.5,39
138.5,33
139.5,30
140.5,33
141.5,45
142.5,21
143.5,38
144.5,33
145.5,39
146.5,31
147.5,25
148.5,19
149.5,29
150.5,37
151.5,25
152.5,30
153.5,36
154.5,33
155.5,25
156.5,30
157.5,37
158.5,31
159.5,23
160.5,21
161.5,26
162.5,29
163.5,28
164.5,34
165.5,30
166.5,38
167.5,20
168.5,32
169.5,25
170.5,27
171.5,35
172.5,38
173.5,22
174.5,27
175.5,26
176.5,21
177.5,39
178.5,14
179.5,32
180.5,16
181.5,18
182.5,32
183.5,20
184.5,29
185.5,25
186.5,23
187.5,35
188.5,31
189.5,17
190.5,26
191.5,22
192.5,19
193.5,33
194.5,17
195.5,33
196.5,34
197.5,35
198.5,26
199.5,28
200.5,34
201.5,22
202.5,19
203.5,34
204.5,34
205.5,22
206.5,25
207.5,35
208.5,34
209.5,28
210.5,26
211.5,19
212.5,38
213.5,25
214.5,31
215.5,30
216.5,27
217.5,31
218.5,19
219.5,29
220.5,22
221.5,24
222.5,25
223.5,29
224.5,36
225.5,33
226.5,34
227.5,17
228.5,42
229.5,28
230.5,25
231.5,25
232.5,36
233.5,35
234.5,32
235.5,39
236.5,22
237.5,34
238.5,28
239.5,34
240.5,26
241.5,31
242.5,32
243.5,36
244.5,28
245.5,33
246.5,19
247.5,31
248.5,41
249.5,28
250.5,28
251.5,30
252.5,32
253.5,29
254.5,30
255.5,23
256.5,20
257.5,25
258.5,33
259.5,26
260.5,24
261.5,26
262.5,36
263.5,24
264.5,23
265.5,27
266.5,24
267.5,32
268.5,28
269.5,15
270.5,28
271.5,38
272.5,34
273.5,32
274.5,20
275.5,33
276.5,19
277.5,32
278.5,31
279.5,21
280.5,29
281.5,30
282.5,23
283.5,30
284.5,28
285.5,33
286.5,29
287.5,18
288.5,27
289.5,38
290.5,23
291.5,27
292.5,27
293.5,31
294.5,24
295.5,32
296.5,34
297.5,23
298.5,31
299.5,35
300.5,31
301.5,27
302.5,25
303.5,20
304.5,23
305.5,35
306.5,34
307.5,40
308.5,33
309.5,29
310.5,26
311.5,21
312.5,28
313.5,33
314.5,28
315.5,29
316.5,29
317.5,20
318.5,27
319.5,21
320.5,28
321.5,36
322.5,30
323.5,24
324.5,24
325.5,27
326.5,24
327.5,21
328.5,24
329.5,30
330.5,28
331.5,22
332.5,22
333.5,31
334.5,29
335.5,26
336.5,24
337.5,14
338.5,19
339.5,40
340.5,39
341.5,31
342.5,22
343.5,32
344.5,31
345.5,30
346.5,29
347.5,28
348.5,25
349.5,23
350.5,34
351.5,27
352.5,23
353.5,24
354.5,16
355.5,30
356.5,32
357.5,30
358.5,25
359.5,21
360.5,27
361.5,22
362.5,29
363.5,25
364.5,21
365.5,22
366.5,33
367.5,23
368.5,24
369.5,22
370.5,28
371.5,32
372.5,26
373.5,29
374.5,22
375.5,27
376.5,25
377.5,19
378.5,31
379.5,22
380.5,27
381.5,26
382.5,20
383.5,20
384.5,19
385.5,16
386.5,24
387.5,25
388.5,39
389.5,24
390.5,22
391.5,31
392.5,34
393.5,26
394.5,22
395.5,27
396.5,26
397.5,32
398.5,26
399.5,20
400.5,28
401.5,22
402.5,17
403.5,20
404.5,25
405.5,23
406.5,21
407.5,25
408.5,24
409.5,20
410.5,24
411.5,34
412.5,31
413.5,23
414.5,33
415.5,29
416.5,24
417.5,30
418.5,22
419.5,16
420.5,22
421.5,28
422.5,27
423.5,29
424.5,22
425.5,26
426.5,29
427.5,22
428.5,16
429.5,21
430.5,27
431.5,21
432.5,25
433.5,22
434.5,26
435.5,26
436.5,16
437.5,28
438.5,25
439.5,27
440.5,16
441.5,18
442.5,29
443.5,22
444.5,19
445.5,26
446.5,18
447.5,22
448.5,18
449.5,23
450.5,23
451.5,19
452.5,16
453.5,27
454.5,18
455.5,31
456.5,24
457.5,32
458.5,33
459.5,15
460.5,17
461.5,26
462.5,22
463.5,26
464.5,21
465.5,26
466.5,29
467.5,23
468.5,26
469.5,32
470.5,27
471.5,27
472.5,22
473.5,20
474.5,25
475.5,23
476.5,16
477.5,25
478.5,26
479.5,21
480.5,26
481.5,28
482.5,27
483.5,20
484.5,14
485.5,24
486.5,31
487.5,24
488.5,27
489.5,20
490.5,26
491.5,24
492.5,23
493.5,28
494.5,26
495.5,26
496.5,27
497.5,28
498.5,32
499.5,23
500.5,23
501.5,31
502.5,29
503.5,40
504.5,27
505.5,19
506.5,26
507.5,27
508.5,16
509.5,18
510.5,18
511.5,15
512.5,23
513.5,16
514.5,23
515.5,24
516.5,20
517.5,15
518.5,18
519.5,17
520.5,25
521.5,21
522.5,28
523.5,16
524.5,26
525.5,17
526.5,19
527.5,20
528.5,21
529.5,14
530.5,27
531.5,18
532.5,28
533.5,25
534.5,23
535.5,20
536.5,21
537.5,23
538.5,13
539.5,24
540.5,20
541.5,27
542.5,20
543.5,17
544.5,18
545.5,21
546.5,21
547.5,29
548.5,25
549.5,25
550.5,16
551.5,15
552.5,18
553.5,20
554.5,24
555.5,23
556.5,17
557.5,27
558.5,23
559.5,25
560.5,19
561.5,13
562.5,19
563.5,18
564.5,27
565.5,28
566.5,9
567.5,24
568.5,16
569.5,22
570.5,27
571.5,15
572.5,16
573.5,21
574.5,27
575.5,28
576.5,28
577.5,20
578.5,737
579.5,26
580.5,24
581.5,20
582.5,18
583.5,21
584.5,26
585.5,19
586.5,21
587.5,25
588.5,27
589.5,25
590.5,28
591.5,23
592.5,23
593.5,21
594.5,23
595.5,21
596.5,18
597.5,25
598.5,20
599.5,20
600.5,23
601.5,22
602.5,15
603.5,20
604.5,18
605.5,20
606.5,27
607.5,24
608.5,23
609.5,25
610.5,25
611.5,27
612.5,34
613.5,30
614.5,33
615.5,19
616.5,16
617.5,26
618.5,28
619.5,29
620.5,17
621.5,19
622.5,20
623.5,25
624.5,17
625.5,26
626.5,23
627.5,22
628.5,19
629.5,17
630.5,24
631.5,22
632.5,22
633.5,17
634.5,27
635.5,20
636.5,25
637.5,21
638.5,10
639.5,27
640.5,24
641.5,22
642.5,27
643.5,23
644.5,23
645.5,21
646.5,28
647.5,25
648.5,20
649.5,26
650.5,29
651.5,24
652.5,16
653.5,31
654.5,18
655.5,27
656.5,13
657.5,22
658.5,24
659.5,21
660.5,19
661.5,28
662.5,25
663.5,27
664.5,18
665.5,34
666.5,26
667.5,19
668.5,26
669.5,23
670.5,28
671.5,19
672.5,19
673.5,26
674.5,26
675.5,18
676.5,17
677.5,30
678.5,22
679.5,24
680.5,13
681.5,22
682.5,20
683.5,20
684.5,25
685.5,21
686.5,21
687.5,25
688.5,19
689.5,16
690.5,22
691.5,26
692.5,25
693.5,18
694.5,24
695.5,20
696.5,25
697.5,21
698.5,27
699.5,19
700.5,14
701.5,23
702.5,28
703.5,23
704.5,20
705.5,28
706.5,24
707.5,15
708.5,14
709.5,23
710.5,17
711.5,17
712.5,28
713.5,19
714.5,25
715.5,27
716.5,22
717.5,18
718.5,17
719.5,21
720.5,20
721.5,15
722.5,25
723.5,22
724.5,23
725.5,30
726.5,17
727.5,20
728.5,26
729.5,17
730.5,14
731.5,24
732.5,17
733.5,24
734.5,21
735.5,23
736.5,20
737.5,21
738.5,21
739.5,20
740.5,22
741.5,30
742.5,27
743.5,18
744.5,23
745.5,15
746.5,27
747.5,27
748.5,22
749.5,21
750.5,26
751.5,25
752.5,21
753.5,20
754.5,30
755.5,18
756.5,16
757.5,29
758.5,18
759.5,21
760.5,27
761.5,22
762.5,19
763.5,22
764.5,20
765.5,25
766.5,19
767.5,24
768.5,24
769.5,29
770.5,18
771.5,20
772.5,22
773.5,26
774.5,30
775.5,21
776.5,29
777.5,25
778.5,21
779.5,18
780.5,22
781.5,19
782.5,24
783.5,22
784.5,17
785.5,29
786.5,14
787.5,26
788.5,23
789.5,25
790.5,18
791.5,23
792.5,31
793.5,15
794.5,21
795.5,26
796.5,12
797.5,35
798.5,18
799.5,26
800.5,27
801.5,23
802.5,20
803.5,17
804.5,25
805.5,20
806.5,26
807.5,26
808.5,19
809.5,21
810.5,23
811.5,28
812.5,19
813.5,16
814.5,25
815.5,28
816.5,23
817.5,14
818.5,24
819.5,20
820.5,14
821.5,17
822.5,22
823.5,17
824.5,20
825.5,15
826.5,26
827.5,16
828.5,14
829.5,30
830.5,17
831.5,21
832.5,28
833.5,26
834.5,17
835.5,22
836.5,31
837.5,21
838.5,36
839.5,19
840.5,21
841.5,28
842.5,17
843.5,36
844.5,26
845.5,22
846.5,21
847.5,21
848.5,21
849.5,29
850.5,14
851.5,18
852.5,15
853.5,17
854.5,23
855.5,25
856.5,19
857.5,28
858.5,20
859.5,19
860.5,24
861.5,24
862.5,17
863.5,18
864.5,18
865.5,22
866.5,18
867.5,19
868.5,23
869.5,27
870.5,18
871.5,20
872.5,16
873.5,23
874.5,20
875.5,26
876.5,16
877.5,28
878.5,19
879.5,20
880.5,25
881.5,26
882.5,27
883.5,23
884.5,23
885.5,24
886.5,24
887.5,17
888.5,8
889.5,30
890.5,23
891.5,26
892.5,23
893.5,28
894.5,23
895.5,24
896.5,20
897.5,19
898.5,23
899.5,39
900.5,12
901.5,23
902.5,21
903.5,19
904.5,16
905.5,16
906.5,22
907.5,30
908.5,23
909.5,22
910.5,33
911.5,23
912.5,30
913.5,30
914.5,20
915.5,15
916.5,19
917.5,17
918.5,23
919.5,23
920.5,18
921.5,21
922.5,25
923.5,23
924.5,17
925.5,23
926.5,20
927.5,26
928.5,19
929.5,25
930.5,23
931.5,27
932.5,21
933.5,22
934.5,20
935.5,27
936.5,18
937.5,23
938.5,26
939.5,20
940.5,22
941.5,25
942.5,22
943.5,19
944.5,23
945.5,23
946.5,30
947.5,25
948.5,18
949.5,16
950.5,17
951.5,14
952.5,19
953.5,21
954.5,14
955.5,28
956.5,27
957.5,26
958.5,22
959.5,14
960.5,22
961.5,22
962.5,29
963.5,33
964.5,19
965.5,23
966.5,24
967.5,19
968.5,22
969.5,23
970.5,29
971.5,22
972.5,15
973.5,17
974.5,23
975.5,29
976.5,18
977.5,20
978.5,14
979.5,27
980.5,29
981.5,17
982.5,23
983.5,26
984.5,11
985.5,28
986.5,13
987.5,25
988.5,28
989.5,16
990.5,16
991.5,24
992.5,19
993.5,19
994.5,28
995.5,31
996.5,25
997.5,22
998.5,19
999.5,19
1000.5,22
1001.5,23
1002.5,16
1003.5,24
1004.5,21
1005.5,23
1006.5,25
1007.5,23
1008.5,29
1009.5,20
1010.5,21
1011.5,28
1012.5,23
1013.5,23
1014.5,24
1015.5,27
1016.5,19
1017.5,13
1018.5,22
1019.5,18
1020.5,24
1021.5,24
1022.5,22
1023.5,22
1024.5,20
1025.5,24
1026.5,23
1027.5,13
1028.5,17
1029.5,31
1030.5,29
1031.5,19
1032.5,21
1033.5,22
1034.5,24
1035.5,21
1036.5,30
1037.5,34
1038.5,23
1039.5,23
1040.5,25
1041.5,25
1042.5,30
1043.5,31
1044.5,22
1045.5,23
1046.5,27
1047.5,19
1048.5,28
1049.5,22
1050.5,26
1051.5,28
1052.5,25
1053.5,17
1054.5,27
1055.5,19
1056.5,34
1057.5,18
1058.5,28
1059.5,23
1060.5,24
1061.5,20
1062.5,23
1063.5,26
1064.5,24
1065.5,24
1066.5,25
1067.5,20
1068.5,22
1069.5,28
1070.5,26
1071.5,17
1072.5,14
1073.5,27
1074.5,26
1075.5,26
1076.5,27
1077.5,21
1078.5,16
1079.5,34
1080.5,31
1081.5,17
1082.5,28
1083.5,27
1084.5,19
1085.5,20
1086.5,28
1087.5,21
1088.5,24
1089.5,127
1090.5,26
1091.5,31
1092.5,17
1093.5,32
1094.5,39
1095.5,24
1096.5,24
1097.5,24
1098.5,22
1099.5,19
1100.5,28
1101.5,24
1102.5,28
1103.5,23
1104.5,27
1105.5,27
1106.5,24
1107.5,25
1108.5,22
1109.5,21
1110.5,21
1111.5,20
1112.5,24
1113.5,21
1114.5,27
1115.5,18
1116.5,20
1117.5,25
1118.5,18
1119.5,24
1120.5,23
1121.5,29
1122.5,26
1123.5,29
1124.5,23
1125.5,28
1126.5,28
1127.5,19
1128.5,19
1129.5,19
1130.5,29
1131.5,32
1132.5,21
1133.5,27
1134.5,25
1135.5,22
1136.5,23
1137.5,25
1138.5,25
1139.5,22
1140.5,28
1141.5,24
1142.5,13
1143.5,36
1144.5,27
1145.5,30
1146.5,30
1147.5,30
1148.5,20
1149.5,34
1150.5,20
1151.5,22
1152.5,23
1153.5,27
1154.5,27
1155.5,36
1156.5,23
1157.5,26
1158.5,19
1159.5,29
1160.5,24
1161.5,35
1162.5,21
1163.5,23
1164.5,31
1165.5,28
1166.5,21
1167.5,15
1168.5,24
1169.5,24
1170.5,31
1171.5,36
1172.5,33
1173.5,25
1174.5,23
1175.5,32
1176.5,27
1177.5,26
1178.5,24
1179.5,19
1180.5,19
1181.5,27
1182.5,20
1183.5,33
1184.5,24
1185.5,31
1186.5,34
1187.5,40
1188.5,40
1189.5,28
1190.5,30
1191.5,31
1192.5,34
1193.5,23
1194.5,31
1195.5,24
1196.5,31
1197.5,23
1198.5,23
1199.5,17
1200.5,34
1201.5,29
1202.5,26
1203.5,25
1204.5,21
1205.5,24
1206.5,22
1207.5,34
1208.5,20
1209.5,22
1210.5,22
1211.5,19
1212.5,30
1213.5,21
1214.5,35
1215.5,30
1216.5,35
1217.5,23
1218.5,27
1219.5,22
1220.5,33
1221.5,34
1222.5,30
1223.5,28
1224.5,33
1225.5,29
1226.5,25
1227.5,32
1228.5,23
1229.5,23
1230.5,26
1231.5,38
1232.5,27
1233.5,21
1234.5,29
1235.5,27
1236.5,25
1237.5,27
1238.5,26
1239.5,32
1240.5,24
1241.5,29
1242.5,27
1243.5,32
1244.5,31
1245.5,31
1246.5,31
1247.5,27
1248.5,29
1249.5,38
1250.5,28
1251.5,33
1252.5,29
1253.5,30
1254.5,34
1255.5,25
1256.5,26
1257.5,37
1258.5,20
1259.5,31
1260.5,29
1261.5,21
1262.5,31
1263.5,36
1264.5,35
1265.5,35
1266.5,27
1267.5,25
1268.5,32
1269.5,26
1270.5,42
1271.5,31
1272.5,30
1273.5,34
1274.5,39
1275.5,32
1276.5,38
1277.5,28
1278.5,39
1279.5,20
1280.5,34
1281.5,36
1282.5,40
1283.5,36
1284.5,33
1285.5,33
1286.5,28
1287.5,33
1288.5,29
1289.5,35
1290.5,33
1291.5,35
1292.5,36
1293.5,37
1294.5,48
1295.5,34
1296.5,33
1297.5,31
1298.5,40
1299.5,30
1300.5,30
1301.5,38
1302.5,17
1303.5,26
1304.5,30
1305.5,38
1306.5,35
1307.5,42
1308.5,39
1309.5,42
1310.5,32
1311.5,34
1312.5,33
1313.5,41
1314.5,17
1315.5,40
1316.5,39
1317.5,30
1318.5,27
1319.5,49
1320.5,32
1321.5,36
1322.5,44
1323.5,36
1324.5,38
1325.5,33
1326.5,32
1327.5,43
1328.5,30
1329.5,31
1330.5,31
1331.5,32
1332.5,35
1333.5,28
1334.5,36
1335.5,39
1336.5,43
1337.5,29
1338.5,33
1339.5,35
1340.5,38
1341.5,38
1342.5,34
1343.5,42
1344.5,37
1345.5,34
1346.5,37
1347.5,35
1348.5,45
1349.5,40
1350.5,42
1351.5,32
1352.5,32
1353.5,35
1354.5,44
1355.5,36
1356.5,30
1357.5,30
1358.5,32
1359.5,57
1360.5,42
1361.5,38
1362.5,37
1363.5,32
1364.5,33
1365.5,43
1366.5,41
1367.5,31
1368.5,28
1369.5,40
1370.5,44
