# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 120.0000
# N_primaries = 30000000
# N_with_signal = 257321
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,94
1.5,125
2.5,131
3.5,125
4.5,140
5.5,166
6.5,141
7.5,170
8.5,143
9.5,148
10.5,124
11.5,150
12.5,140
13.5,140
14.5,134
15.5,138
16.5,132
17.5,112
18.5,132
19.5,158
20.5,137
21.5,148
22.5,122
23.5,139
24.5,147
25.5,144
26.5,142
27.5,157
28.5,148
29.5,159
30.5,133
31.5,157
32.5,166
33.5,154
34.5,200
35.5,181
36.5,187
37.5,169
38.5,146
39.5,80
40.5,77
41.5,47
42.5,47
43.5,52
44.5,40
45.5,43
46.5,61
47.5,63
48.5,32
49.5,35
50.5,43
51.5,42
52.5,46
53.5,44
54.5,47
55.5,53
56.5,55
57.5,43
58.5,38
59.5,48
60.5,45
61.5,32
62.5,43
63.5,40
64.5,45
65.5,46
66.5,44
67.5,45
68.5,39
69.5,32
70.5,51
71.5,45
72.5,29
73.5,41
74.5,38
75.5,50
76.5,42
77.5,47
78.5,56
79.5,56
80.5,76
81.5,102
82.5,163
83.5,229
84.5,369
85.5,706
86.5,532
87.5,1497
88.5,208
89.5,6603
90.5,222
91.5,5286
92.5,237
93.5,224
94.5,198
95.5,197
96.5,186
97.5,211
98.5,157
99.5,180
100.5,173
101.5,206
102.5,177
103.5,198
104.5,191
105.5,189
106.5,196
107.5,208
108.5,195
109.5,197
110.5,237
111.5,224
112.5,229
113.5,232
114.5,235
115.5,280
116.5,283
117.5,299
118.5,307
119.5,45055
120.5,182846
