# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 373.3727
# N_primaries = 30000000
# N_with_signal = 162576
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,99
1.5,149
2.5,156
3.5,141
4.5,146
5.5,209
6.5,208
7.5,216
8.5,215
9.5,208
10.5,207
11.5,245
12.5,212
13.5,227
14.5,231
15.5,216
16.5,246
17.5,237
18.5,277
19.5,265
20.5,238
21.5,261
22.5,236
23.5,288
24.5,283
25.5,295
26.5,316
27.5,286
28.5,305
29.5,297
30.5,310
31.5,292
32.5,311
33.5,326
34.5,298
35.5,333
36.5,348
37.5,327
38.5,370
39.5,366
40.5,388
41.5,395
42.5,405
43.5,404
44.5,423
45.5,443
46.5,457
47.5,524
48.5,539
49.5,530
50.5,622
51.5,625
52.5,699
53.5,700
54.5,767
55.5,801
56.5,838
57.5,831
58.5,956
59.5,941
60.5,978
61.5,972
62.5,1053
63.5,1116
64.5,1116
65.5,1105
66.5,1147
67.5,1126
68.5,1118
69.5,1119
70.5,1168
71.5,1099
72.5,1104
73.5,1123
74.5,1082
75.5,1087
76.5,1140
77.5,1109
78.5,1164
79.5,1127
80.5,1171
81.5,1186
82.5,1169
83.5,1261
84.5,1239
85.5,1198
86.5,1216
87.5,1190
88.5,1224
89.5,1170
90.5,1163
91.5,1200
92.5,1218
93.5,1148
94.5,1076
95.5,1071
96.5,1121
97.5,1095
98.5,1124
99.5,1130
100.5,1112
101.5,1017
102.5,1119
103.5,1079
104.5,1036
105.5,1033
106.5,1073
107.5,1036
108.5,1029
109.5,1041
110.5,1032
111.5,987
112.5,1055
113.5,957
114.5,993
115.5,940
116.5,963
117.5,867
118.5,947
119.5,866
120.5,959
121.5,851
122.5,857
123.5,874
124.5,835
125.5,817
126.5,778
127.5,791
128.5,779
129.5,767
130.5,733
131.5,737
132.5,704
133.5,765
134.5,662
135.5,723
136.5,686
137.5,682
138.5,657
139.5,695
140.5,606
141.5,642
142.5,635
143.5,681
144.5,653
145.5,622
146.5,634
147.5,579
148.5,588
149.5,562
150.5,591
151.5,547
152.5,579
153.5,556
154.5,545
155.5,543
156.5,555
157.5,503
158.5,519
159.5,518
160.5,505
161.5,512
162.5,531
163.5,532
164.5,510
165.5,531
166.5,480
167.5,476
168.5,439
169.5,437
170.5,441
171.5,453
172.5,439
173.5,418
174.5,436
175.5,413
176.5,388
177.5,391
178.5,402
179.5,382
180.5,353
181.5,404
182.5,388
183.5,391
184.5,368
185.5,367
186.5,376
187.5,370
188.5,361
189.5,340
190.5,341
191.5,347
192.5,361
193.5,322
194.5,357
195.5,325
196.5,320
197.5,320
198.5,327
199.5,317
200.5,325
201.5,295
202.5,314
203.5,338
204.5,309
205.5,306
206.5,297
207.5,267
208.5,310
209.5,244
210.5,265
211.5,268
212.5,267
213.5,248
214.5,263
215.5,264
216.5,247
217.5,219
218.5,197
219.5,205
220.5,213
221.5,185
222.5,215
223.5,195
224.5,194
225.5,197
226.5,169
227.5,200
228.5,195
229.5,174
230.5,174
231.5,182
232.5,155
233.5,160
234.5,159
235.5,165
236.5,169
237.5,142
238.5,158
239.5,174
240.5,176
241.5,170
242.5,183
243.5,175
244.5,159
245.5,183
246.5,160
247.5,209
248.5,159
249.5,139
250.5,176
251.5,152
252.5,154
253.5,147
254.5,159
255.5,134
256.5,123
257.5,142
258.5,134
259.5,145
260.5,124
261.5,121
262.5,123
263.5,99
264.5,113
265.5,102
266.5,102
267.5,94
268.5,94
269.5,100
270.5,117
271.5,103
272.5,111
273.5,95
274.5,108
275.5,94
276.5,107
277.5,99
278.5,101
279.5,88
280.5,92
281.5,94
282.5,111
283.5,89
284.5,89
285.5,112
286.5,100
287.5,87
288.5,88
289.5,89
290.5,90
291.5,96
292.5,61
293.5,99
294.5,91
295.5,70
296.5,78
297.5,73
298.5,93
299.5,64
300.5,84
301.5,63
302.5,56
303.5,80
304.5,92
305.5,71
306.5,75
307.5,69
308.5,71
309.5,90
310.5,81
311.5,79
312.5,93
313.5,86
314.5,90
315.5,82
316.5,86
317.5,80
318.5,87
319.5,87
320.5,76
321.5,80
322.5,78
323.5,69
324.5,98
325.5,57
326.5,82
327.5,68
328.5,94
329.5,79
330.5,85
331.5,85
332.5,79
333.5,81
334.5,90
335.5,76
336.5,99
337.5,71
338.5,69
339.5,67
340.5,75
341.5,77
342.5,74
343.5,60
344.5,58
345.5,60
346.5,46
347.5,52
348.5,57
349.5,57
350.5,49
351.5,62
352.5,55
353.5,57
354.5,53
355.5,58
356.5,50
357.5,37
358.5,40
359.5,46
360.5,59
361.5,31
362.5,44
363.5,48
364.5,44
365.5,40
366.5,42
367.5,33
368.5,61
369.5,51
370.5,51
371.5,49
372.5,39
373.5,53
374.5,60
375.5,61
376.5,46
377.5,40
378.5,54
379.5,54
380.5,43
381.5,40
382.5,38
383.5,55
384.5,42
385.5,49
386.5,49
387.5,51
388.5,38
389.5,43
390.5,48
391.5,52
392.5,49
393.5,48
394.5,53
395.5,39
396.5,41
397.5,46
398.5,46
399.5,42
400.5,41
401.5,43
402.5,40
403.5,38
404.5,38
405.5,46
406.5,30
407.5,37
408.5,32
409.5,36
410.5,34
411.5,38
412.5,39
413.5,45
414.5,40
415.5,42
416.5,46
417.5,37
418.5,42
419.5,30
420.5,40
421.5,43
422.5,37
423.5,39
424.5,45
425.5,44
426.5,52
427.5,39
428.5,41
429.5,38
