# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 555.0366
# N_primaries = 30000000
# N_with_signal = 159758
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,74
1.5,145
2.5,171
3.5,149
4.5,125
5.5,176
6.5,199
7.5,190
8.5,208
9.5,176
10.5,197
11.5,254
12.5,191
13.5,212
14.5,233
15.5,233
16.5,217
17.5,225
18.5,239
19.5,269
20.5,263
21.5,242
22.5,236
23.5,285
24.5,263
25.5,255
26.5,257
27.5,259
28.5,309
29.5,274
30.5,323
31.5,272
32.5,301
33.5,319
34.5,274
35.5,294
36.5,313
37.5,327
38.5,351
39.5,349
40.5,373
41.5,391
42.5,363
43.5,406
44.5,435
45.5,418
46.5,456
47.5,539
48.5,575
49.5,568
50.5,630
51.5,676
52.5,688
53.5,719
54.5,789
55.5,809
56.5,867
57.5,870
58.5,870
59.5,901
60.5,964
61.5,1007
62.5,1052
63.5,1048
64.5,1100
65.5,1083
66.5,1148
67.5,1092
68.5,1098
69.5,1178
70.5,1125
71.5,1179
72.5,1104
73.5,1188
74.5,1172
75.5,1232
76.5,1167
77.5,1193
78.5,1199
79.5,1196
80.5,1177
81.5,1189
82.5,1206
83.5,1290
84.5,1291
85.5,1274
86.5,1273
87.5,1243
88.5,1236
89.5,1167
90.5,1188
91.5,1233
92.5,1204
93.5,1192
94.5,1163
95.5,1173
96.5,1202
97.5,1173
98.5,1204
99.5,1189
100.5,1155
101.5,1147
102.5,1096
103.5,1128
104.5,1085
105.5,1081
106.5,1050
107.5,1036
108.5,1028
109.5,971
110.5,975
111.5,960
112.5,951
113.5,910
114.5,920
115.5,896
116.5,905
117.5,846
118.5,873
119.5,853
120.5,895
121.5,865
122.5,817
123.5,864
124.5,763
125.5,768
126.5,727
127.5,710
128.5,733
129.5,719
130.5,694
131.5,680
132.5,661
133.5,663
134.5,636
135.5,595
136.5,612
137.5,611
138.5,628
139.5,609
140.5,674
141.5,606
142.5,656
143.5,658
144.5,643
145.5,649
146.5,597
147.5,601
148.5,595
149.5,575
150.5,551
151.5,563
152.5,547
153.5,539
154.5,483
155.5,451
156.5,464
157.5,480
158.5,481
159.5,459
160.5,502
161.5,532
162.5,544
163.5,547
164.5,514
165.5,535
166.5,459
167.5,449
168.5,467
169.5,423
170.5,461
171.5,432
172.5,404
173.5,390
174.5,354
175.5,367
176.5,343
177.5,356
178.5,356
179.5,356
180.5,381
181.5,376
182.5,360
183.5,385
184.5,403
185.5,373
186.5,383
187.5,342
188.5,378
189.5,284
190.5,312
191.5,327
192.5,319
193.5,274
194.5,296
195.5,296
196.5,245
197.5,277
198.5,242
199.5,248
200.5,246
201.5,271
202.5,253
203.5,224
204.5,229
205.5,230
206.5,225
207.5,242
208.5,225
209.5,213
210.5,220
211.5,221
212.5,216
213.5,206
214.5,219
215.5,207
216.5,211
217.5,194
218.5,216
219.5,189
220.5,214
221.5,205
222.5,196
223.5,183
224.5,210
225.5,193
226.5,164
227.5,186
228.5,192
229.5,196
230.5,178
231.5,189
232.5,189
233.5,166
234.5,201
235.5,173
236.5,192
237.5,173
238.5,176
239.5,171
240.5,162
241.5,144
242.5,139
243.5,149
244.5,167
245.5,128
246.5,178
247.5,138
248.5,165
249.5,122
250.5,147
251.5,144
252.5,151
253.5,134
254.5,138
255.5,138
256.5,123
257.5,145
258.5,123
259.5,134
260.5,135
261.5,119
262.5,143
263.5,120
264.5,129
265.5,120
266.5,106
267.5,122
268.5,118
269.5,118
270.5,132
271.5,124
272.5,126
273.5,135
274.5,115
275.5,133
276.5,120
277.5,118
278.5,113
279.5,97
280.5,100
281.5,82
282.5,99
283.5,82
284.5,85
285.5,91
286.5,65
287.5,90
288.5,85
289.5,83
290.5,73
291.5,96
292.5,85
293.5,92
294.5,85
295.5,95
296.5,83
297.5,96
298.5,93
299.5,92
300.5,96
301.5,104
302.5,96
303.5,91
304.5,93
305.5,88
306.5,83
307.5,94
308.5,88
309.5,74
310.5,70
311.5,91
312.5,77
313.5,68
314.5,45
315.5,76
316.5,58
317.5,71
318.5,69
319.5,61
320.5,66
321.5,63
322.5,75
323.5,81
324.5,82
325.5,67
326.5,51
327.5,68
328.5,65
329.5,51
330.5,58
331.5,62
332.5,66
333.5,42
334.5,69
335.5,49
336.5,59
337.5,55
338.5,67
339.5,53
340.5,51
341.5,59
342.5,57
343.5,50
344.5,45
345.5,46
346.5,63
347.5,42
348.5,39
349.5,55
350.5,45
351.5,44
352.5,53
353.5,44
354.5,40
355.5,37
356.5,46
357.5,52
358.5,36
359.5,44
360.5,51
361.5,52
362.5,47
363.5,48
364.5,55
365.5,50
366.5,49
367.5,54
368.5,54
369.5,47
370.5,49
371.5,41
372.5,36
373.5,32
374.5,33
375.5,38
376.5,52
377.5,43
378.5,41
379.5,41
380.5,24
381.5,40
382.5,36
383.5,32
384.5,42
385.5,35
386.5,33
387.5,27
388.5,40
389.5,35
390.5,28
391.5,33
392.5,50
393.5,33
394.5,29
395.5,29
396.5,25
397.5,31
398.5,30
399.5,32
400.5,49
401.5,32
402.5,34
403.5,37
404.5,35
405.5,28
406.5,27
407.5,28
408.5,33
409.5,30
410.5,43
411.5,46
412.5,29
413.5,27
414.5,28
415.5,36
416.5,26
417.5,20
418.5,25
419.5,23
420.5,17
421.5,32
422.5,19
423.5,16
424.5,19
425.5,18
426.5,27
427.5,27
428.5,24
429.5,26
430.5,24
431.5,23
432.5,30
433.5,30
434.5,27
435.5,30
436.5,21
437.5,29
438.5,18
439.5,28
440.5,30
441.5,31
442.5,16
443.5,27
444.5,27
445.5,31
446.5,25
447.5,18
448.5,28
449.5,25
450.5,20
451.5,17
452.5,16
453.5,17
454.5,17
455.5,18
456.5,19
457.5,18
458.5,21
459.5,27
460.5,16
461.5,29
462.5,31
463.5,19
464.5,16
465.5,20
466.5,25
467.5,23
468.5,17
469.5,16
470.5,23
471.5,30
472.5,21
473.5,34
474.5,17
475.5,31
476.5,28
477.5,14
478.5,16
479.5,26
480.5,22
481.5,25
482.5,17
483.5,19
484.5,19
485.5,20
486.5,26
487.5,20
488.5,23
489.5,23
490.5,20
491.5,12
492.5,12
493.5,8
494.5,16
495.5,11
496.5,22
497.5,15
498.5,19
499.5,9
500.5,20
501.5,16
502.5,10
503.5,19
504.5,16
505.5,14
506.5,24
507.5,24
508.5,31
509.5,48
510.5,64
511.5,51
512.5,57
513.5,60
514.5,57
515.5,84
516.5,67
517.5,47
518.5,44
519.5,45
520.5,36
521.5,31
522.5,27
523.5,24
524.5,24
525.5,14
526.5,17
