# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 424.9931
# N_primaries = 30000000
# N_with_signal = 160402
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,92
1.5,154
2.5,143
3.5,151
4.5,154
5.5,207
6.5,195
7.5,196
8.5,212
9.5,200
10.5,218
11.5,252
12.5,217
13.5,215
14.5,223
15.5,219
16.5,220
17.5,249
18.5,269
19.5,253
20.5,267
21.5,247
22.5,226
23.5,267
24.5,267
25.5,277
26.5,265
27.5,230
28.5,261
29.5,283
30.5,282
31.5,260
32.5,283
33.5,263
34.5,282
35.5,293
36.5,335
37.5,289
38.5,353
39.5,349
40.5,362
41.5,393
42.5,349
43.5,461
44.5,431
45.5,443
46.5,475
47.5,522
48.5,580
49.5,567
50.5,618
51.5,645
52.5,646
53.5,700
54.5,729
55.5,797
56.5,826
57.5,810
58.5,839
59.5,849
60.5,849
61.5,912
62.5,904
63.5,892
64.5,954
65.5,934
66.5,1032
67.5,1112
68.5,1014
69.5,1062
70.5,1038
71.5,1141
72.5,1142
73.5,1094
74.5,1139
75.5,1159
76.5,1142
77.5,1146
78.5,1144
79.5,1125
80.5,1196
81.5,1168
82.5,1137
83.5,1165
84.5,1152
85.5,1169
86.5,1206
87.5,1143
88.5,1208
89.5,1202
90.5,1197
91.5,1239
92.5,1184
93.5,1228
94.5,1157
95.5,1156
96.5,1157
97.5,1152
98.5,1134
99.5,1176
100.5,1119
101.5,1021
102.5,1102
103.5,1086
104.5,1038
105.5,981
106.5,1041
107.5,1066
108.5,1004
109.5,1008
110.5,982
111.5,944
112.5,1021
113.5,919
114.5,933
115.5,878
116.5,915
117.5,886
118.5,885
119.5,867
120.5,900
121.5,861
122.5,873
123.5,871
124.5,863
125.5,845
126.5,801
127.5,771
128.5,776
129.5,774
130.5,768
131.5,747
132.5,745
133.5,766
134.5,761
135.5,697
136.5,677
137.5,670
138.5,660
139.5,612
140.5,651
141.5,617
142.5,627
143.5,634
144.5,570
145.5,575
146.5,599
147.5,553
148.5,527
149.5,570
150.5,566
151.5,587
152.5,586
153.5,570
154.5,537
155.5,555
156.5,557
157.5,549
158.5,576
159.5,505
160.5,505
161.5,521
162.5,532
