# RadiaCode 101/102/103, CsI(Tl) 10x10x10 mm
# src_sha1 = 7de2c887d65b
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 01:39:27
# particle = gamma
# E_prim_keV = 145.6037
# N_primaries = 30000000
# N_with_signal = 228218
# sample_cm3 = 0.000
# matrix = -
# density_gcm3 = 0.0000
# bin_keV = 1.000  (последний канал = переполнение)
E_keV,counts
0.5,106
1.5,181
2.5,160
3.5,180
4.5,205
5.5,242
6.5,244
7.5,227
8.5,283
9.5,258
10.5,238
11.5,319
12.5,254
13.5,288
14.5,274
15.5,290
16.5,280
17.5,331
18.5,295
19.5,324
20.5,327
21.5,349
22.5,366
23.5,362
24.5,360
25.5,388
26.5,346
27.5,372
28.5,335
29.5,342
30.5,371
31.5,367
32.5,359
33.5,394
34.5,407
35.5,470
36.5,432
37.5,468
38.5,503
39.5,473
40.5,560
41.5,561
42.5,544
43.5,626
44.5,613
45.5,666
46.5,764
47.5,732
48.5,823
49.5,891
50.5,953
51.5,952
52.5,1023
53.5,1069
54.5,1127
55.5,1198
56.5,1162
57.5,1271
58.5,1308
59.5,1333
60.5,1425
61.5,1533
62.5,1554
63.5,1542
64.5,1649
65.5,1669
66.5,1686
67.5,1753
68.5,1821
69.5,1825
70.5,1867
71.5,1843
72.5,1879
73.5,1862
74.5,1864
75.5,1918
76.5,2025
77.5,1899
78.5,2022
79.5,2033
80.5,1986
81.5,2032
82.5,2028
83.5,2076
84.5,2070
85.5,2184
86.5,2082
87.5,2002
88.5,2050
89.5,1996
90.5,2070
91.5,1940
92.5,1966
93.5,1997
94.5,1914
95.5,1933
96.5,1882
97.5,1867
98.5,1814
99.5,1795
100.5,1758
101.5,1656
102.5,1716
103.5,1677
104.5,1571
105.5,1504
106.5,1542
107.5,1569
108.5,1602
109.5,1518
110.5,1490
111.5,1448
112.5,1504
113.5,1495
114.5,1487
115.5,1471
116.5,1454
117.5,1416
118.5,1454
119.5,1417
120.5,1431
121.5,1471
122.5,1476
123.5,1494
124.5,1502
125.5,1406
126.5,1347
127.5,1335
128.5,1283
129.5,1277
130.5,1166
131.5,1133
132.5,1186
133.5,1091
134.5,1109
135.5,1093
136.5,976
137.5,1020
138.5,987
139.5,944
140.5,1015
141.5,925
142.5,933
143.5,886
144.5,894
145.5,947
146.5,864
147.5,863
148.5,858
149.5,846
150.5,737
151.5,786
152.5,713
153.5,687
154.5,729
155.5,737
156.5,678
157.5,702
158.5,664
159.5,665
160.5,628
161.5,636
162.5,664
163.5,576
164.5,586
165.5,619
166.5,604
167.5,543
168.5,522
169.5,516
170.5,518
171.5,450
172.5,431
173.5,428
174.5,392
175.5,387
176.5,370
177.5,392
178.5,418
179.5,424
180.5,412
181.5,407
182.5,420
183.5,443
184.5,387
185.5,396
186.5,387
187.5,375
188.5,392
189.5,389
190.5,407
191.5,357
192.5,355
193.5,336
194.5,330
195.5,355
196.5,333
197.5,358
198.5,360
199.5,378
200.5,395
201.5,372
202.5,423
203.5,408
204.5,392
205.5,355
206.5,402
207.5,357
208.5,317
209.5,339
210.5,329
211.5,306
212.5,331
213.5,310
214.5,265
215.5,328
216.5,286
217.5,310
218.5,311
219.5,298
220.5,289
221.5,262
222.5,285
223.5,280
224.5,306
225.5,377
226.5,534
227.5,737
228.5,890
229.5,1152
230.5,1285
231.5,1456
232.5,1637
233.5,1840
234.5,1872
235.5,1918
236.5,1749
237.5,1549
238.5,1383
239.5,1121
240.5,938
241.5,838
242.5,582
243.5,413
244.5,229
245.5,136
246.5,111
247.5,107
248.5,89
249.5,83
250.5,69
251.5,59
252.5,35
253.5,29
254.5,13
255.5,14
256.5,11
257.5,11
258.5,6
259.5,8
260.5,5
261.5,12
262.5,14
263.5,14
264.5,12
265.5,15
266.5,17
267.5,13
268.5,23
269.5,16
270.5,13
271.5,22
272.5,19
273.5,19
274.5,16
275.5,13
276.5,8
277.5,18
278.5,15
279.5,19
280.5,14
281.5,14
282.5,14
283.5,15
284.5,27
285.5,11
286.5,18
287.5,14
288.5,20
289.5,11
290.5,17
291.5,9
292.5,19
293.5,15
294.5,14
295.5,17
296.5,21
297.5,31
298.5,34
299.5,50
300.5,68
301.5,80
302.5,77
303.5,88
304.5,95
